site_id,month,date,latitude,longitude,distance_to_shore_km,exposure,turbidity,cyclone_frequency,depth_mean_m,observed_same_month_hotspot_like,observed_same_month_dhw_like,observed_percent_bleaching,label_quality_score,source_count,has_conflict_history,has_derived_label_input,observed_record_count,observed_rows_in_month,observed_dates_in_month,country_name,ecoregion_name,target_bleaching_event,observed_severity_category,target_is_direct_observation,target_is_binary_derivation,target_eligible,coverage_warning,month_sin,month_cos,weekly_history_dates,hotspot_like,dhw_like,weekly_anchor_date,days_since_anchor_monday,weekly_history_weeks_available,weekly_expected_history_weeks,weekly_missing_fraction_12w,weekly_history_span_days,weekly_missing_internal_weeks,hotspot_like_lag_1w,dhw_like_lag_1w,hotspot_like_lag_2w,dhw_like_lag_2w,hotspot_like_lag_4w,dhw_like_lag_4w,hotspot_like_lag_8w,dhw_like_lag_8w,hotspot_like_mean_4w,hotspot_like_max_4w,hotspot_like_min_4w,hotspot_like_trend_4w,hotspot_like_positive_weeks_4w,dhw_like_mean_4w,dhw_like_max_4w,dhw_like_min_4w,dhw_like_trend_4w,dhw_like_positive_weeks_4w,dhw_like_alert_weeks_4w,hotspot_like_mean_8w,hotspot_like_max_8w,hotspot_like_min_8w,hotspot_like_trend_8w,hotspot_like_positive_weeks_8w,dhw_like_mean_8w,dhw_like_max_8w,dhw_like_min_8w,dhw_like_trend_8w,dhw_like_positive_weeks_8w,dhw_like_alert_weeks_8w,hotspot_like_mean_12w,hotspot_like_max_12w,hotspot_like_min_12w,hotspot_like_trend_12w,hotspot_like_positive_weeks_12w,dhw_like_mean_12w,dhw_like_max_12w,dhw_like_min_12w,dhw_like_trend_12w,dhw_like_positive_weeks_12w,dhw_like_alert_weeks_12w,weekly_feature_ready,split
8,2004-01,2004-01-31,-18.9561,146.9562,19577.87,Exposed,0.0599,43.97,4.0,4.54,25.4,0.0,0.87,1,False,False,2,1,1,Australia,Central and northern Great Barrier Reef,0,none,True,False,True,,0.0,1.0,"['2003-11-10', '2003-11-17', '2003-11-24', '2003-12-01', '2003-12-08', '2003-12-15', '2003-12-22', '2003-12-29', '2004-01-05', '2004-01-12', '2004-01-19', '2004-01-26']",0.56,0.0,2004-01-26,5.0,12.0,12.0,0.0,77.0,0.0,0.13,0.0,0.92,0.0,0.26,0.0,-1.86,0.0,0.5375,0.92,0.13,-0.07300000000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.92,-0.85,0.19142857142857136,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6408333333333333,0.92,-2.66,0.31513986013986,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
8,2004-02,2004-02-01,-18.9561,146.9562,19577.87,Exposed,0.0599,43.97,4.0,4.54,25.4,2.0,0.87,1,False,False,2,1,1,Australia,Central and northern Great Barrier Reef,1,mild,True,False,True,,0.49999999999999994,0.8660254037844387,"['2003-11-10', '2003-11-17', '2003-11-24', '2003-12-01', '2003-12-08', '2003-12-15', '2003-12-22', '2003-12-29', '2004-01-05', '2004-01-12', '2004-01-19', '2004-01-26']",0.56,0.0,2004-01-26,6.0,12.0,12.0,0.0,77.0,0.0,0.13,0.0,0.92,0.0,0.26,0.0,-1.86,0.0,0.5375,0.92,0.13,-0.07300000000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.92,-0.85,0.19142857142857136,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6408333333333333,0.92,-2.66,0.31513986013986,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
8,2004-03,2004-03-24,-18.9561,146.9562,19577.87,Exposed,0.0599,43.97,4.0,1.97,37.68,16.0,0.87,1,False,False,2,1,1,Australia,Central and northern Great Barrier Reef,1,moderate,True,False,True,,0.8660254037844386,0.5000000000000001,"['2004-01-05', '2004-01-12', '2004-01-19', '2004-01-26', '2004-02-02', '2004-02-09', '2004-02-16', '2004-02-23', '2004-03-01', '2004-03-08', '2004-03-15', '2004-03-22']",-0.24,0.15,2004-03-22,2.0,12.0,12.0,0.0,77.0,0.0,0.16,0.15,0.16,0.15,0.66,0.0,0.56,0.0,0.17250000000000001,0.61,-0.24,-0.2550000000000001,3.0,0.15,0.15,0.15,-2.2558411277162166e-17,4.0,0.0,0.20125,0.75,-0.39,-0.04107142857142855,5.0,0.075,0.15,0.0,0.028571428571428564,4.0,0.0,0.3133333333333333,0.92,-0.39,-0.052237762237762234,9.0,0.049999999999999996,0.15,0.0,0.016783216783216776,4.0,0.0,True,train
8,2004-04,2004-04-15,-18.9561,146.9562,19577.87,Exposed,0.0599,43.97,5.0,0.17,32.37,0.12,0.87,1,False,False,1,1,1,Australia,Central and northern Great Barrier Reef,1,mild,True,False,True,,1.0,6.123233995736766e-17,"['2004-01-26', '2004-02-02', '2004-02-09', '2004-02-16', '2004-02-23', '2004-03-01', '2004-03-08', '2004-03-15', '2004-03-22', '2004-03-29', '2004-04-05', '2004-04-12']",-1.86,0.15,2004-04-12,3.0,12.0,12.0,0.0,77.0,0.0,-1.23,0.15,-0.58,0.15,0.16,0.15,-0.1,0.0,-0.9775,-0.24,-1.86,-0.5510000000000002,0.0,0.15,0.15,0.15,-2.2558411277162166e-17,4.0,0.0,-0.2899999999999999,0.66,-1.86,-0.35071428571428553,4.0,0.13124999999999998,0.15,0.0,0.012499999999999997,7.0,0.0,-0.12500000000000003,0.75,-1.86,-0.16930069930069927,6.0,0.08750000000000001,0.15,0.0,0.01835664335664335,7.0,0.0,True,train
8,2005-05,2005-05-15,-18.9561,146.9562,19577.87,Exposed,0.0599,43.97,5.0,-0.59,17.89,0.0,0.87,1,False,False,4,1,1,Australia,Central and northern Great Barrier Reef,0,none,True,False,True,,0.8660254037844387,-0.49999999999999983,"['2005-02-21', '2005-02-28', '2005-03-07', '2005-03-14', '2005-03-21', '2005-03-28', '2005-04-04', '2005-04-11', '2005-04-18', '2005-04-25', '2005-05-02', '2005-05-09']",-2.9,0.0,2005-05-09,6.0,12.0,12.0,0.0,77.0,0.0,-3.04,0.98,-2.38,1.3800000000000001,-1.43,1.3800000000000001,-0.26,1.3800000000000001,-2.565,-1.94,-3.04,-0.35399999999999987,0.0,0.935,1.3800000000000001,0.0,-0.45400000000000046,3.0,0.0,-1.7225,-0.14,-3.04,-0.3776190476190475,0.0,1.1575000000000002,1.3800000000000001,0.0,-0.1388095238095237,7.0,0.0,-1.1691666666666667,0.15,-3.04,-0.3022027972027972,2.0,1.231666666666667,1.3800000000000001,0.0,-0.06566433566433556,11.0,0.0,True,train
8,2006-04,2006-04-06,-18.9561,146.9562,19577.87,Exposed,0.0599,43.97,5.0,0.67,30.49,0.25,0.87,1,False,False,2,1,1,Australia,Central and northern Great Barrier Reef,1,mild,True,False,True,,1.0,6.123233995736766e-17,"['2006-01-16', '2006-01-23', '2006-01-30', '2006-02-06', '2006-02-13', '2006-02-20', '2006-02-27', '2006-03-06', '2006-03-13', '2006-03-20', '2006-03-27', '2006-04-03']",-0.63,0.0,2006-04-03,3.0,12.0,12.0,0.0,77.0,0.0,-1.21,0.0,-1.04,0.0,-0.51,0.0,0.4,0.0,-0.75,-0.12,-1.21,-0.1699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.195,0.89,-1.21,-0.2885714285714285,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06750000000000002,0.89,-1.21,-0.12360139860139853,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
8,2016-10,2016-10-12,-18.9561,146.9562,19577.87,Exposed,0.0599,43.97,3.0,0.68,0.0,17.5,0.87,1,False,False,2,1,1,Australia,Central and northern Great Barrier Reef,1,moderate,True,False,True,,-1.0,-1.8369701987210297e-16,"['2016-07-25', '2016-08-01', '2016-08-08', '2016-08-15', '2016-08-22', '2016-08-29', '2016-09-05', '2016-09-12', '2016-09-19', '2016-09-26', '2016-10-03', '2016-10-10']",-2.48,0.0,2016-10-10,2.0,12.0,12.0,0.0,77.0,0.0,-2.2,0.0,-2.3000000000000003,0.0,-4.34,0.0,-5.57,0.0,-2.595,-2.2,-3.4,0.28600000000000037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.86,-2.2,-5.49,0.5564285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.258333333333333,-2.2,-5.58,0.2798601398601395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,validation
9,2007-04,2007-04-30,-18.7979,147.5206,57425.12,Sheltered,0.0484,48.94,4.0,-1.86,0.0,0.75,0.87,1,False,False,2,1,1,Australia,Central and northern Great Barrier Reef,1,mild,True,False,True,,1.0,6.123233995736766e-17,"['2007-02-12', '2007-02-19', '2007-02-26', '2007-03-05', '2007-03-12', '2007-03-19', '2007-03-26', '2007-04-02', '2007-04-09', '2007-04-16', '2007-04-23', '2007-04-30']",-1.81,0.0,2007-04-30,0.0,12.0,12.0,0.0,77.0,0.0,-2.23,0.0,-2.2,0.0,-0.96,0.0,-0.51,0.0,-1.9775,-1.67,-2.23,-0.044999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2175,0.4,-2.23,-0.34119047619047616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9825,0.4,-2.23,-0.18171328671328668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
9,2008-04,2008-04-02,-18.7979,147.5206,57425.12,Sheltered,0.0484,48.94,9.0,-2.24,0.0,0.0,0.87,1,False,False,2,1,1,Australia,Central and northern Great Barrier Reef,0,none,True,False,True,,1.0,6.123233995736766e-17,"['2008-01-14', '2008-01-21', '2008-01-28', '2008-02-04', '2008-02-11', '2008-02-18', '2008-02-25', '2008-03-03', '2008-03-10', '2008-03-17', '2008-03-24', '2008-03-31']",-1.46,0.0,2008-03-31,2.0,12.0,12.0,0.0,77.0,0.0,-1.21,0.0,-1.61,0.0,-0.23,0.0,-0.15,0.0,-1.365,-1.18,-1.61,-0.043999999999999935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69875,0.1,-1.61,-0.2686904761904761,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.385,0.52,-1.61,-0.1927272727272727,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
9,2017-07,2017-07-08,-18.7979,147.5206,57425.12,Sheltered,0.0484,48.94,8.0,-4.71,0.0,0.5,0.87,1,False,False,2,1,1,Australia,Central and northern Great Barrier Reef,1,mild,True,False,True,,1.2246467991473532e-16,-1.0,"['2017-04-17', '2017-04-24', '2017-05-01', '2017-05-08', '2017-05-15', '2017-05-22', '2017-05-29', '2017-06-05', '2017-06-12', '2017-06-19', '2017-06-26', '2017-07-03']",-4.29,0.0,2017-07-03,5.0,12.0,12.0,0.0,77.0,0.0,-4.44,0.0,-3.98,0.0,-3.39,2.31,-2.38,3.61,-4.0975,-3.68,-4.44,-0.22899999999999943,0.0,0.3225,1.29,0.0,-0.3870000000000003,1.0,0.0,-3.5675,-2.74,-4.44,-0.2500000000000001,0.0,1.5837499999999998,3.43,0.0,-0.5665476190476186,5.0,0.0,-2.935,-0.8200000000000001,-4.44,-0.30244755244755245,0.0,2.2991666666666664,4.09,0.0,-0.4115734265734262,9.0,1.0,True,test
10,2017-07,2017-07-09,-18.7974,147.52,57467.04,Sheltered,0.0484,48.94,5.0,-4.71,0.0,0.0,0.87,1,False,False,2,1,1,Australia,Central and northern Great Barrier Reef,0,none,True,False,True,,1.2246467991473532e-16,-1.0,"['2017-04-17', '2017-04-24', '2017-05-01', '2017-05-08', '2017-05-15', '2017-05-22', '2017-05-29', '2017-06-05', '2017-06-12', '2017-06-19', '2017-06-26', '2017-07-03']",-4.29,0.0,2017-07-03,6.0,12.0,12.0,0.0,77.0,0.0,-4.44,0.0,-3.98,0.0,-3.39,2.31,-2.38,3.61,-4.0975,-3.68,-4.44,-0.22899999999999943,0.0,0.3225,1.29,0.0,-0.3870000000000003,1.0,0.0,-3.5675,-2.74,-4.44,-0.2500000000000001,0.0,1.5837499999999998,3.43,0.0,-0.5665476190476186,5.0,0.0,-2.935,-0.8200000000000001,-4.44,-0.30244755244755245,0.0,2.2991666666666664,4.09,0.0,-0.4115734265734262,9.0,1.0,True,test
11,2017-07,2017-07-09,-18.796,147.5213,57656.01,Sheltered,0.0484,48.94,2.0,-4.71,0.0,0.0,0.87,1,False,False,2,1,1,Australia,Central and northern Great Barrier Reef,0,none,True,False,True,,1.2246467991473532e-16,-1.0,"['2017-04-17', '2017-04-24', '2017-05-01', '2017-05-08', '2017-05-15', '2017-05-22', '2017-05-29', '2017-06-05', '2017-06-12', '2017-06-19', '2017-06-26', '2017-07-03']",-4.29,0.0,2017-07-03,6.0,12.0,12.0,0.0,77.0,0.0,-4.44,0.0,-3.98,0.0,-3.39,2.31,-2.38,3.61,-4.0975,-3.68,-4.44,-0.22899999999999943,0.0,0.3225,1.29,0.0,-0.3870000000000003,1.0,0.0,-3.5675,-2.74,-4.44,-0.2500000000000001,0.0,1.5837499999999998,3.43,0.0,-0.5665476190476186,5.0,0.0,-2.935,-0.8200000000000001,-4.44,-0.30244755244755245,0.0,2.2991666666666664,4.09,0.0,-0.4115734265734262,9.0,1.0,True,test
12,2003-04,2003-04-24,-18.7949,147.5212,57761.46,Sheltered,0.0484,48.94,5.5,-2.55,0.0,0.25,0.87,1,False,False,2,1,1,Australia,Central and northern Great Barrier Reef,1,mild,True,False,True,,1.0,6.123233995736766e-17,"['2003-02-03', '2003-02-10', '2003-02-17', '2003-02-24', '2003-03-03', '2003-03-10', '2003-03-17', '2003-03-24', '2003-03-31', '2003-04-07', '2003-04-14', '2003-04-21']",-1.1,0.0,2003-04-21,3.0,12.0,12.0,0.0,77.0,0.0,-0.63,0.0,-0.59,0.0,-0.29,0.0,0.29,0.0,-0.7475,-0.59,-1.1,-0.13299999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41625,0.26,-1.1,-0.15749999999999997,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2025,0.39,-1.1,-0.11583916083916078,6.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
12,2004-04,2004-04-25,-18.7949,147.5212,57761.46,Sheltered,0.0484,48.94,6.25,-2.35,0.0,2.0,0.77,1,True,False,4,1,1,Australia,Central and northern Great Barrier Reef,1,mild,True,False,True,Multiple raw rows for the same site-date disagreed and were averaged.,1.0,6.123233995736766e-17,"['2004-02-02', '2004-02-09', '2004-02-16', '2004-02-23', '2004-03-01', '2004-03-08', '2004-03-15', '2004-03-22', '2004-03-29', '2004-04-05', '2004-04-12', '2004-04-19']",-1.6400000000000001,2.36,2004-04-19,6.0,12.0,12.0,0.0,77.0,0.0,-1.36,2.36,-0.92,2.36,0.23,2.36,1.1400000000000001,1.72,-1.0275,-0.19,-1.6400000000000001,-0.47900000000000004,0.0,2.36,2.36,2.36,-1.939292907588477e-16,4.0,0.0,-0.3325,0.64,-1.6400000000000001,-0.33357142857142846,4.0,2.3425000000000002,2.36,2.22,0.011666666666666796,8.0,0.0,0.00999999999999999,1.1400000000000001,-1.6400000000000001,-0.2084615384615384,7.0,2.0425,2.36,1.25,0.10905594405594404,12.0,0.0,True,train
12,2005-02,2005-02-26,-18.7949,147.5212,57761.46,Sheltered,0.0484,48.94,5.0,-0.59,0.0,1.5,0.87,1,False,False,2,1,1,Australia,Central and northern Great Barrier Reef,1,mild,True,False,True,,0.49999999999999994,0.8660254037844387,"['2004-12-06', '2004-12-13', '2004-12-20', '2004-12-27', '2005-01-03', '2005-01-10', '2005-01-17', '2005-01-24', '2005-01-31', '2005-02-07', '2005-02-14', '2005-02-21']",0.1,0.76,2005-02-21,5.0,12.0,12.0,0.0,77.0,0.0,0.7000000000000001,0.76,1.52,0.22,0.01,0.0,-0.78,0.0,0.7725000000000001,1.52,0.1,-0.2830000000000001,4.0,0.435,0.76,0.0,0.28200000000000003,3.0,0.0,0.20999999999999996,1.52,-0.84,0.20595238095238086,5.0,0.2175,0.76,0.0,0.1164285714285714,3.0,0.0,-0.2183333333333334,1.52,-1.53,0.21160839160839154,5.0,0.145,0.76,0.0,0.05853146853146851,3.0,0.0,True,train
12,2005-03,2005-03-24,-18.7949,147.5212,57761.46,Sheltered,0.0484,48.94,8.0,-0.26,0.0,1.0,0.87,1,False,False,2,1,1,Australia,Central and northern Great Barrier Reef,1,mild,True,False,True,,0.8660254037844386,0.5000000000000001,"['2005-01-03', '2005-01-10', '2005-01-17', '2005-01-24', '2005-01-31', '2005-02-07', '2005-02-14', '2005-02-21', '2005-02-28', '2005-03-07', '2005-03-14', '2005-03-21']",-0.89,0.76,2005-03-21,3.0,12.0,12.0,0.0,77.0,0.0,-0.26,0.76,-0.04,0.76,0.1,0.76,0.01,0.0,-0.27,0.11,-0.89,-0.32200000000000006,1.0,0.76,0.76,0.76,-5.630960779161608e-17,4.0,0.0,0.25125,1.52,-0.89,-0.270595238095238,5.0,0.5975,0.76,0.0,0.09547619047619045,7.0,0.0,0.04999999999999998,1.52,-0.89,-0.004475524475524446,6.0,0.39833333333333326,0.76,0.0,0.09489510489510486,7.0,0.0,True,train
12,2006-03,2006-03-25,-18.7949,147.5212,57761.46,Sheltered,0.0484,48.94,7.5,-1.27,0.0,3.375,0.77,1,True,False,4,1,1,Australia,Central and northern Great Barrier Reef,1,mild,True,False,True,Multiple raw rows for the same site-date disagreed and were averaged.,0.8660254037844386,0.5000000000000001,"['2006-01-02', '2006-01-09', '2006-01-16', '2006-01-23', '2006-01-30', '2006-02-06', '2006-02-13', '2006-02-20', '2006-02-27', '2006-03-06', '2006-03-13', '2006-03-20']",-0.54,0.15,2006-03-20,5.0,12.0,12.0,0.0,77.0,0.0,-0.12,0.15,-0.27,0.15,0.75,0.15,0.7000000000000001,0.0,-0.16000000000000003,0.29,-0.54,-0.23400000000000007,1.0,0.15,0.15,0.15,-2.2558411277162166e-17,4.0,0.0,0.17125,0.87,-0.54,-0.12035714285714282,4.0,0.11249999999999999,0.15,0.0,0.02142857142857142,6.0,0.0,0.1675,0.87,-0.54,-0.02430069930069928,7.0,0.075,0.15,0.0,0.018881118881118875,6.0,0.0,True,train
12,2010-04,2010-04-11,-18.7949,147.5212,57761.46,Sheltered,0.0484,48.94,9.0,-1.09,0.0,6.25,0.87,1,False,False,2,1,1,Australia,Central and northern Great Barrier Reef,1,mild,True,False,True,,1.0,6.123233995736766e-17,"['2010-01-18', '2010-01-25', '2010-02-01', '2010-02-08', '2010-02-15', '2010-02-22', '2010-03-01', '2010-03-08', '2010-03-15', '2010-03-22', '2010-03-29', '2010-04-05']",-1.28,0.74,2010-04-05,6.0,12.0,12.0,0.0,77.0,0.0,-0.61,0.74,-0.46,0.74,1.3900000000000001,0.74,0.6900000000000001,0.0,-0.6975,-0.44,-1.28,-0.267,0.0,0.74,0.74,0.74,-6.182283826206883e-17,4.0,0.0,-0.03875000000000001,1.3900000000000001,-1.28,-0.2434523809523809,4.0,0.4625,0.74,0.0,0.1321428571428571,5.0,0.0,0.0741666666666667,1.3900000000000001,-1.28,-0.11017482517482516,6.0,0.30833333333333335,0.74,0.0,0.09055944055944053,5.0,0.0,True,train
12,2012-05,2012-05-19,-18.7949,147.5212,57761.46,Sheltered,0.0484,48.94,6.0,-3.34,0.0,0.25,0.87,1,False,False,2,1,1,Australia,Central and northern Great Barrier Reef,1,mild,True,False,True,,0.8660254037844387,-0.49999999999999983,"['2012-02-27', '2012-03-05', '2012-03-12', '2012-03-19', '2012-03-26', '2012-04-02', '2012-04-09', '2012-04-16', '2012-04-23', '2012-04-30', '2012-05-07', '2012-05-14']",-2.68,0.0,2012-05-14,5.0,12.0,12.0,0.0,77.0,0.0,-2.56,0.0,-1.8800000000000001,0.3,-1.74,0.9400000000000001,-0.15,0.9400000000000001,-2.04,-1.04,-2.68,-0.5599999999999999,0.0,0.31,0.9400000000000001,0.0,-0.3120000000000002,2.0,0.0,-1.55,-0.7000000000000001,-2.68,-0.2888095238095238,0.0,0.625,0.9400000000000001,0.0,-0.15714285714285703,6.0,0.0,-0.9916666666666667,0.53,-2.68,-0.27664335664335654,3.0,0.7300000000000001,0.9400000000000001,0.0,-0.0813986013986013,10.0,0.0,True,train
12,2017-07,2017-07-08,-18.7949,147.5212,57761.46,Sheltered,0.0484,48.94,4.0,-4.71,0.0,2.25,0.87,1,False,False,2,1,1,Australia,Central and northern Great Barrier Reef,1,mild,True,False,True,,1.2246467991473532e-16,-1.0,"['2017-04-17', '2017-04-24', '2017-05-01', '2017-05-08', '2017-05-15', '2017-05-22', '2017-05-29', '2017-06-05', '2017-06-12', '2017-06-19', '2017-06-26', '2017-07-03']",-4.29,0.0,2017-07-03,5.0,12.0,12.0,0.0,77.0,0.0,-4.44,0.0,-3.98,0.0,-3.39,2.31,-2.38,3.61,-4.0975,-3.68,-4.44,-0.22899999999999943,0.0,0.3225,1.29,0.0,-0.3870000000000003,1.0,0.0,-3.5675,-2.74,-4.44,-0.2500000000000001,0.0,1.5837499999999998,3.43,0.0,-0.5665476190476186,5.0,0.0,-2.935,-0.8200000000000001,-4.44,-0.30244755244755245,0.0,2.2991666666666664,4.09,0.0,-0.4115734265734262,9.0,1.0,True,test
14,2017-07,2017-07-07,-18.6872,147.0968,43199.05,Sheltered,0.0546,43.31,4.0,-4.77,0.0,0.0,0.87,1,False,False,2,1,1,Australia,Central and northern Great Barrier Reef,0,none,True,False,True,,1.2246467991473532e-16,-1.0,"['2017-04-17', '2017-04-24', '2017-05-01', '2017-05-08', '2017-05-15', '2017-05-22', '2017-05-29', '2017-06-05', '2017-06-12', '2017-06-19', '2017-06-26', '2017-07-03']",-4.92,0.0,2017-07-03,4.0,12.0,12.0,0.0,77.0,0.0,-4.86,0.0,-4.11,0.0,-3.61,2.1,-2.45,4.08,-4.5024999999999995,-4.11,-4.92,-0.31499999999999934,0.0,0.1925,0.77,0.0,-0.2310000000000001,1.0,0.0,-3.9087500000000004,-2.85,-4.92,-0.2915476190476192,0.0,1.44125,3.44,0.0,-0.5510714285714283,5.0,0.0,-3.2075,-1.01,-4.92,-0.3367482517482518,0.0,2.431666666666666,5.07,0.0,-0.5046853146853144,9.0,4.0,True,test
16,2005-09,2005-09-21,-18.6689,146.507,528.77,Sheltered,0.0681,48.95000000000001,3.0,-4.93,0.0,0.0833333333333333,0.77,1,True,False,6,1,1,Australia,Central and northern Great Barrier Reef,1,mild,True,False,True,Multiple raw rows for the same site-date disagreed and were averaged.,-0.8660254037844384,-0.5000000000000004,"['2005-07-04', '2005-07-11', '2005-07-18', '2005-07-25', '2005-08-01', '2005-08-08', '2005-08-15', '2005-08-22', '2005-08-29', '2005-09-05', '2005-09-12', '2005-09-19']",-4.8500000000000005,0.0,2005-09-19,2.0,12.0,12.0,0.0,77.0,0.0,-5.43,0.0,-5.92,0.0,-7.01,0.0,-6.7,0.0,-5.737500000000001,-4.8500000000000005,-6.75,0.6190000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.295,-4.8500000000000005,-7.04,0.2683333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.236666666666667,-4.8500000000000005,-7.04,0.04671328671328643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
16,2006-04,2006-04-15,-18.6689,146.507,528.77,Sheltered,0.0681,48.95,2.75,-1.91,0.0,0.75,0.87,1,False,False,4,1,1,Australia,Central and northern Great Barrier Reef,1,mild,True,False,True,,1.0,6.123233995736766e-17,"['2006-01-23', '2006-01-30', '2006-02-06', '2006-02-13', '2006-02-20', '2006-02-27', '2006-03-06', '2006-03-13', '2006-03-20', '2006-03-27', '2006-04-03', '2006-04-10']",-0.85,1.1300000000000001,2006-04-10,5.0,12.0,12.0,0.0,77.0,0.0,-0.56,1.1300000000000001,-1.06,1.1300000000000001,-0.08,1.1300000000000001,1.25,0.52,-0.7875000000000001,-0.56,-1.06,-0.000999999999999818,0.0,1.1300000000000001,1.1300000000000001,1.1300000000000001,-1.1689298535875924e-16,4.0,0.0,-0.23125000000000004,1.11,-1.06,-0.260595238095238,2.0,1.0925000000000002,1.1300000000000001,0.8300000000000001,0.024999999999999998,8.0,0.0,0.027500000000000014,1.25,-1.06,-0.15304195804195797,5.0,0.7716666666666668,1.1300000000000001,0.0,0.12048951048951047,9.0,0.0,True,train
16,2006-09,2006-09-25,-18.6689,146.507,528.77,Sheltered,0.0681,48.95000000000001,3.1666666666666665,-6.03,0.0,0.0,0.87,1,False,False,6,1,1,Australia,Central and northern Great Barrier Reef,0,none,True,False,True,,-0.8660254037844384,-0.5000000000000004,"['2006-07-10', '2006-07-17', '2006-07-24', '2006-07-31', '2006-08-07', '2006-08-14', '2006-08-21', '2006-08-28', '2006-09-04', '2006-09-11', '2006-09-18', '2006-09-25']",-5.43,0.0,2006-09-25,0.0,12.0,12.0,0.0,77.0,0.0,-5.88,0.0,-5.79,0.0,-6.22,0.0,-6.05,0.0,-5.6425,-5.43,-5.88,0.0030000000000005586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.08,-5.43,-6.8100000000000005,0.17833333333333357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.1925,-5.43,-6.8100000000000005,0.09437062937062908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
21,2004-10,2004-10-12,17.1684,-61.8183,40.13,Sheltered,0.0708,54.01,8.0,0.72,0.0,0.0,0.87,1,False,False,2,1,1,Antigua and Barbuda,Hispaniola Puerto Rico and Lesser Antilles,0,none,True,False,True,,-1.0,-1.8369701987210297e-16,"['2004-07-26', '2004-08-02', '2004-08-09', '2004-08-16', '2004-08-23', '2004-08-30', '2004-09-06', '2004-09-13', '2004-09-20', '2004-09-27', '2004-10-04', '2004-10-11']",1.05,1.35,2004-10-11,1.0,12.0,12.0,0.0,77.0,0.0,1.01,0.89,0.81,0.6,0.17,0.0,0.56,0.0,0.8425,1.05,0.5,0.18499999999999991,4.0,0.71,1.35,0.0,0.43400000000000005,3.0,0.0,0.7125,1.05,0.17,0.05166666666666665,8.0,0.35500000000000004,1.35,0.0,0.18690476190476188,3.0,0.0,0.5716666666666667,1.05,0.1,0.06692307692307695,12.0,0.23666666666666666,1.35,0.0,0.09461538461538457,3.0,0.0,True,train
22,2003-11,2003-11-22,17.7353,-61.8522,818.9,Exposed,0.0758,61.84,5.0,-0.83,0.0,5.0,0.87,1,False,False,2,1,1,Antigua and Barbuda,Hispaniola Puerto Rico and Lesser Antilles,1,mild,True,False,True,,-0.8660254037844386,0.5000000000000001,"['2003-09-01', '2003-09-08', '2003-09-15', '2003-09-22', '2003-09-29', '2003-10-06', '2003-10-13', '2003-10-20', '2003-10-27', '2003-11-03', '2003-11-10', '2003-11-17']",-0.27,2.35,2003-11-17,5.0,12.0,12.0,0.0,77.0,0.0,0.54,2.35,0.76,2.35,0.96,1.9100000000000001,1.17,0.66,0.475,0.87,-0.27,-0.3640000000000002,3.0,2.275,2.35,2.05,0.0899999999999997,4.0,0.0,0.67875,1.02,-0.27,-0.12607142857142845,7.0,1.8625000000000003,2.35,0.8300000000000001,0.20809523809523808,8.0,0.0,0.6699999999999999,1.17,-0.27,-0.024335664335664274,11.0,1.2966666666666666,2.35,0.0,0.2579720279720279,9.0,0.0,True,train
