site_id,month,date,latitude,longitude,distance_to_shore_km,exposure,turbidity,cyclone_frequency,depth_mean_m,observed_same_month_hotspot_like,observed_same_month_dhw_like,observed_percent_bleaching,label_quality_score,source_count,has_conflict_history,has_derived_label_input,observed_record_count,observed_rows_in_month,observed_dates_in_month,country_name,ecoregion_name,target_bleaching_event,observed_severity_category,target_is_direct_observation,target_is_binary_derivation,target_eligible,coverage_warning,month_sin,month_cos,weekly_history_dates,hotspot_like,dhw_like,weekly_anchor_date,days_since_anchor_monday,weekly_history_weeks_available,weekly_expected_history_weeks,weekly_missing_fraction_12w,weekly_history_span_days,weekly_missing_internal_weeks,hotspot_like_lag_1w,dhw_like_lag_1w,hotspot_like_lag_2w,dhw_like_lag_2w,hotspot_like_lag_4w,dhw_like_lag_4w,hotspot_like_lag_8w,dhw_like_lag_8w,hotspot_like_mean_4w,hotspot_like_max_4w,hotspot_like_min_4w,hotspot_like_trend_4w,hotspot_like_positive_weeks_4w,dhw_like_mean_4w,dhw_like_max_4w,dhw_like_min_4w,dhw_like_trend_4w,dhw_like_positive_weeks_4w,dhw_like_alert_weeks_4w,hotspot_like_mean_8w,hotspot_like_max_8w,hotspot_like_min_8w,hotspot_like_trend_8w,hotspot_like_positive_weeks_8w,dhw_like_mean_8w,dhw_like_max_8w,dhw_like_min_8w,dhw_like_trend_8w,dhw_like_positive_weeks_8w,dhw_like_alert_weeks_8w,hotspot_like_mean_12w,hotspot_like_max_12w,hotspot_like_min_12w,hotspot_like_trend_12w,hotspot_like_positive_weeks_12w,dhw_like_mean_12w,dhw_like_max_12w,dhw_like_min_12w,dhw_like_trend_12w,dhw_like_positive_weeks_12w,dhw_like_alert_weeks_12w,weekly_feature_ready,split,reference_observed_date,future_window_end_date,future_observation_count_4w,future_positive_observation_count_4w,first_future_observation_date,first_future_positive_date,days_to_first_future_observation,days_to_first_future_positive,target_bleaching_event_next_4w,target_label_window,target_label_source,split_eligible
3509,1994-07,1994-07-11,-14.699,-145.246,708.32,Sheltered,0.0249,50.29,,-1.75,0.0,10.0,0.82,1,False,False,1,1,1,French Polynesia,Western Tuamotu Archipelago central Pacific,1,mild,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,1.2246467991473532e-16,-1.0,"['1994-04-25', '1994-05-02', '1994-05-09', '1994-05-16', '1994-05-23', '1994-05-30', '1994-06-06', '1994-06-13', '1994-06-20', '1994-06-27', '1994-07-04', '1994-07-11']",-1.19,0.0,1994-07-11,0,12.0,12.0,0.0,77.0,0.0,-0.61,0.0,-0.5,0.0,-0.12,0.0,0.27,1.61,-0.6125,-0.15,-1.19,-0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,-0.09,-1.19,-0.1276190476190475,0.0,0.085,0.68,0.0,-0.0566666666666666,1.0,0.0,-0.1358333333333333,0.51,-1.19,-0.1222027972027971,4.0,0.5933333333333334,1.61,0.0,-0.1872727272727272,5.0,0.0,True,train,1994-07-15,1994-08-08,1,1,1994-07-15,1994-07-15,4,4,1,next_4w,future_direct_observation,True
1224,1995-08,1995-08-14,24.592,-76.806,56.92,Sheltered,0.0441,51.43,3.0,0.56,1.32,34.0,0.87,1,False,False,1,1,1,Bahamas,Bahamas and Florida Keys,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-0.4999999999999997,-0.8660254037844388,"['1995-05-29', '1995-06-05', '1995-06-12', '1995-06-19', '1995-06-26', '1995-07-03', '1995-07-10', '1995-07-17', '1995-07-24', '1995-07-31', '1995-08-07', '1995-08-14']",0.3,0.32,1995-08-14,0,12.0,12.0,0.0,77.0,0.0,-0.76,0.32,-0.47,0.32,0.6,0.0,-0.89,0.0,-0.0924999999999999,0.56,-0.76,-0.1070000000000001,2.0,0.32,0.32,0.32,-7.362090822740577e-17,4.0,0.0,-0.0175,0.6,-1.47,0.0338095238095237,5.0,0.16,0.32,0.0,0.0609523809523809,4.0,0.0,-0.3475000000000001,0.6,-1.59,0.1294055944055944,5.0,0.1066666666666666,0.32,0.0,0.0358041958041957,4.0,0.0,True,train,1995-08-15,1995-09-11,1,1,1995-08-15,1995-08-15,1,1,1,next_4w,future_direct_observation,True
3467,1996-02,1996-02-12,-17.575,-149.7833,1431.62,Exposed,0.0262,51.2,9.0,-0.61,0.0,27.0,0.87,1,False,False,1,1,1,French Polynesia,Society Islands French Polynesia,1,moderate,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,0.49999999999999994,0.8660254037844387,"['1995-11-27', '1995-12-04', '1995-12-11', '1995-12-18', '1995-12-25', '1996-01-01', '1996-01-08', '1996-01-15', '1996-01-22', '1996-01-29', '1996-02-05', '1996-02-12']",-0.18,0.0,1996-02-12,0,12.0,12.0,0.0,77.0,0.0,0.41,0.0,-0.63,0.0,-1.16,0.0,-1.74,0.0,-0.29,0.41,-0.76,0.2780000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8175,0.41,-1.68,0.2490476190476189,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0375,0.41,-1.74,0.1463986013986013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train,1996-02-15,1996-03-11,1,1,1996-02-15,1996-02-15,3,3,1,next_4w,future_direct_observation,True
7076,1996-02,1996-02-12,-10.227,150.887,317.02,Sheltered,0.0695,47.48,10.0,0.52,1.39,5.0,0.87,1,False,False,1,1,1,Papua New Guinea,Milne Bay Papua New Guinea,1,mild,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,0.49999999999999994,0.8660254037844387,"['1995-11-27', '1995-12-04', '1995-12-11', '1995-12-18', '1995-12-25', '1996-01-01', '1996-01-08', '1996-01-15', '1996-01-22', '1996-01-29', '1996-02-05', '1996-02-12']",2.36,3.92,1996-02-12,0,12.0,12.0,0.0,77.0,0.0,1.66,2.85,0.74,2.09,1.21,1.39,0.8,0.0,1.3725,2.36,0.73,0.581,4.0,2.7375,3.92,2.09,0.625,4.0,0.0,1.0675,2.36,-0.05,0.1914285714285714,7.0,1.765,3.92,0.0,0.4988095238095237,7.0,0.0,0.8658333333333333,2.36,-0.05,0.1318531468531468,11.0,1.1766666666666663,3.92,0.0,0.3439860139860138,7.0,0.0,True,train,1996-02-15,1996-03-11,1,1,1996-02-15,1996-02-15,3,3,1,next_4w,future_direct_observation,True
7080,1996-02,1996-02-12,-10.23,150.795,2470.24,Sheltered,0.0434,47.7,10.0,0.59,2.38,43.5,0.87,1,False,False,1,1,1,Papua New Guinea,Milne Bay Papua New Guinea,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,0.49999999999999994,0.8660254037844387,"['1995-11-27', '1995-12-04', '1995-12-11', '1995-12-18', '1995-12-25', '1996-01-01', '1996-01-08', '1996-01-15', '1996-01-22', '1996-01-29', '1996-02-05', '1996-02-12']",2.2,4.0200000000000005,1996-02-12,0,12.0,12.0,0.0,77.0,0.0,1.57,3.03,0.73,2.29,1.24,1.44,0.8,0.0,1.3125,2.2,0.73,0.519,4.0,2.9075,4.0200000000000005,2.29,0.5929999999999997,4.0,1.0,1.04875,2.2,-0.06,0.1682142857142857,7.0,1.86625,4.0200000000000005,0.0,0.5229761904761905,7.0,1.0,0.8633333333333333,2.2,-0.06,0.119090909090909,11.0,1.2441666666666666,4.0200000000000005,0.0,0.3624125874125873,7.0,1.0,True,train,1996-02-15,1996-03-11,1,1,1996-02-15,1996-02-15,3,3,1,next_4w,future_direct_observation,True
7081,1996-02,1996-02-12,-9.968,150.842,1060.12,Sheltered,0.0459,47.23,10.0,-0.41,0.0,53.0,0.87,1,False,False,1,1,1,Papua New Guinea,Milne Bay Papua New Guinea,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,0.49999999999999994,0.8660254037844387,"['1995-11-27', '1995-12-04', '1995-12-11', '1995-12-18', '1995-12-25', '1996-01-01', '1996-01-08', '1996-01-15', '1996-01-22', '1996-01-29', '1996-02-05', '1996-02-12']",2.39,4.29,1996-02-12,0,12.0,12.0,0.0,77.0,0.0,1.66,2.92,0.78,2.16,1.09,1.45,0.91,0.0,1.3775,2.39,0.68,0.601,4.0,2.8825000000000003,4.29,2.16,0.7149999999999997,4.0,1.0,1.105,2.39,0.06,0.1707142857142857,8.0,1.92125,4.29,0.15,0.5020238095238093,8.0,1.0,0.9358333333333334,2.39,0.06,0.113041958041958,12.0,1.2808333333333335,4.29,0.0,0.3624125874125872,8.0,1.0,True,train,1996-02-15,1996-03-11,1,1,1996-02-15,1996-02-15,3,3,1,next_4w,future_direct_observation,True
7082,1996-02,1996-02-12,-10.202,150.864,2671.76,Sheltered,0.0497,47.48,10.0,0.57,2.32,63.0,0.87,1,False,False,1,1,1,Papua New Guinea,Milne Bay Papua New Guinea,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,0.49999999999999994,0.8660254037844387,"['1995-11-27', '1995-12-04', '1995-12-11', '1995-12-18', '1995-12-25', '1996-01-01', '1996-01-08', '1996-01-15', '1996-01-22', '1996-01-29', '1996-02-05', '1996-02-12']",2.36,3.92,1996-02-12,0,12.0,12.0,0.0,77.0,0.0,1.66,2.85,0.74,2.09,1.21,1.39,0.8,0.0,1.3725,2.36,0.73,0.581,4.0,2.7375,3.92,2.09,0.625,4.0,0.0,1.0675,2.36,-0.05,0.1914285714285714,7.0,1.765,3.92,0.0,0.4988095238095237,7.0,0.0,0.8658333333333333,2.36,-0.05,0.1318531468531468,11.0,1.1766666666666663,3.92,0.0,0.3439860139860138,7.0,0.0,True,train,1996-02-15,1996-03-11,1,1,1996-02-15,1996-02-15,3,3,1,next_4w,future_direct_observation,True
7083,1996-02,1996-02-12,-10.037,150.834,8429.8,Sheltered,0.0476,47.35,10.0,-0.46,0.0,95.0,0.87,1,False,False,1,1,1,Papua New Guinea,Milne Bay Papua New Guinea,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,0.49999999999999994,0.8660254037844387,"['1995-11-27', '1995-12-04', '1995-12-11', '1995-12-18', '1995-12-25', '1996-01-01', '1996-01-08', '1996-01-15', '1996-01-22', '1996-01-29', '1996-02-05', '1996-02-12']",2.41,4.32,1996-02-12,0,12.0,12.0,0.0,77.0,0.0,1.67,2.94,0.78,2.18,1.17,1.45,0.9,0.0,1.395,2.41,0.72,0.5960000000000002,4.0,2.905,4.32,2.18,0.7179999999999996,4.0,1.0,1.11625,2.41,0.04,0.1760714285714285,8.0,1.9275,4.32,0.15,0.5085714285714285,8.0,1.0,0.945,2.41,0.04,0.1153146853146852,12.0,1.285,4.32,0.0,0.3650349650349649,8.0,1.0,True,train,1996-02-15,1996-03-11,1,1,1996-02-15,1996-02-15,3,3,1,next_4w,future_direct_observation,True
7084,1996-02,1996-02-12,-10.237,150.698,2177.55,Sheltered,0.0447,47.7,10.0,0.43,1.39,98.5,0.87,1,False,False,1,1,1,Papua New Guinea,Milne Bay Papua New Guinea,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,0.49999999999999994,0.8660254037844387,"['1995-11-27', '1995-12-04', '1995-12-11', '1995-12-18', '1995-12-25', '1996-01-01', '1996-01-08', '1996-01-15', '1996-01-22', '1996-01-29', '1996-02-05', '1996-02-12']",2.01,3.94,1996-02-12,0,12.0,12.0,0.0,77.0,0.0,1.48,3.0500000000000003,0.72,2.34,1.25,1.48,0.8300000000000001,0.0,1.25,2.01,0.72,0.4419999999999999,4.0,2.9175,3.94,2.34,0.5509999999999998,4.0,0.0,1.03,2.01,-0.06,0.1407142857142857,7.0,1.88375,3.94,0.0,0.5167857142857142,7.0,0.0,0.8641666666666666,2.01,-0.06,0.1043706293706293,11.0,1.2558333333333334,3.94,0.0,0.3625524475524474,7.0,0.0,True,train,1996-02-15,1996-03-11,1,1,1996-02-15,1996-02-15,3,3,1,next_4w,future_direct_observation,True
8505,1996-06,1996-06-10,25.133,54.91,18652.24,Sheltered,0.1452,46.08,,-0.76,0.0,100.0,0.82,1,False,False,1,1,1,United Arab Emirates,Persian Gulf,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,0.49999999999999994,-0.8660254037844387,"['1996-03-25', '1996-04-01', '1996-04-08', '1996-04-15', '1996-04-22', '1996-04-29', '1996-05-06', '1996-05-13', '1996-05-20', '1996-05-27', '1996-06-03', '1996-06-10']",-1.71,0.0,1996-06-10,0,12.0,12.0,0.0,77.0,0.0,-2.28,0.0,-3.83,0.0,-5.38,0.0,-8.56,0.0,-3.005000000000001,-1.71,-4.2,0.9020000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.657500000000001,-1.71,-6.99,0.7890476190476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.524166666666667,-1.71,-11.21,0.8896153846153844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train,1996-06-15,1996-07-08,1,1,1996-06-15,1996-06-15,5,5,1,next_4w,future_direct_observation,True
1361,1996-09,1996-09-09,25.918,50.697,8602.97,Sheltered,0.2306,46.41,,-1.31,19.05,80.0,0.82,1,False,False,1,1,1,Bahrain,Persian Gulf,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-0.8660254037844385,-0.5000000000000004,"['1996-06-24', '1996-07-01', '1996-07-08', '1996-07-15', '1996-07-22', '1996-07-29', '1996-08-05', '1996-08-12', '1996-08-19', '1996-08-26', '1996-09-02', '1996-09-09']",-0.25,6.390000000000001,1996-09-09,0,12.0,12.0,0.0,77.0,0.0,1.34,5.96,1.43,4.64,0.88,2.17,0.45,0.0,1.0275,1.59,-0.25,-0.5610000000000004,3.0,5.0025,6.390000000000001,3.02,1.1430000000000002,4.0,3.0,0.95625,1.59,-0.25,-0.0601190476190475,7.0,3.1762500000000005,6.390000000000001,0.15,0.9039285714285712,8.0,3.0,0.1425,1.59,-3.85,0.3086363636363636,8.0,2.1175,6.390000000000001,0.0,0.6208741258741257,8.0,3.0,True,train,1996-09-15,1996-10-07,1,1,1996-09-15,1996-09-15,6,6,1,next_4w,future_direct_observation,True
1362,1996-09,1996-09-09,26.076,50.767,13824.91,Sheltered,0.2093,46.41,,-1.25,16.77,100.0,0.82,1,False,False,1,1,1,Bahrain,Persian Gulf,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-0.8660254037844385,-0.5000000000000004,"['1996-06-24', '1996-07-01', '1996-07-08', '1996-07-15', '1996-07-22', '1996-07-29', '1996-08-05', '1996-08-12', '1996-08-19', '1996-08-26', '1996-09-02', '1996-09-09']",-0.31,5.71,1996-09-09,0,12.0,12.0,0.0,77.0,0.0,1.33,5.28,1.37,4.0200000000000005,0.95,1.7,0.28,0.0,0.97,1.49,-0.31,-0.5440000000000003,3.0,4.37,5.71,2.47,1.098,4.0,3.0,0.88375,1.49,-0.31,-0.0460714285714285,7.0,2.7025,5.71,0.0,0.8266666666666667,7.0,3.0,0.0366666666666665,1.49,-4.2,0.325874125874126,8.0,1.8016666666666667,5.71,0.0,0.5451748251748251,7.0,3.0,True,train,1996-09-15,1996-10-07,1,1,1996-09-15,1996-09-15,6,6,1,next_4w,future_direct_observation,True
1363,1996-09,1996-09-09,26.077,50.762,13286.89,Sheltered,0.2093,46.41,,-1.25,16.77,100.0,0.82,1,False,False,1,1,1,Bahrain,Persian Gulf,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-0.8660254037844385,-0.5000000000000004,"['1996-06-24', '1996-07-01', '1996-07-08', '1996-07-15', '1996-07-22', '1996-07-29', '1996-08-05', '1996-08-12', '1996-08-19', '1996-08-26', '1996-09-02', '1996-09-09']",-0.31,5.71,1996-09-09,0,12.0,12.0,0.0,77.0,0.0,1.33,5.28,1.37,4.0200000000000005,0.95,1.7,0.28,0.0,0.97,1.49,-0.31,-0.5440000000000003,3.0,4.37,5.71,2.47,1.098,4.0,3.0,0.88375,1.49,-0.31,-0.0460714285714285,7.0,2.7025,5.71,0.0,0.8266666666666667,7.0,3.0,0.0366666666666665,1.49,-4.2,0.325874125874126,8.0,1.8016666666666667,5.71,0.0,0.5451748251748251,7.0,3.0,True,train,1996-09-15,1996-10-07,1,1,1996-09-15,1996-09-15,6,6,1,next_4w,future_direct_observation,True
1364,1996-09,1996-09-09,26.127,50.679,3424.3,Sheltered,0.1794,46.43,,-0.85,16.45,100.0,0.82,1,False,False,1,1,1,Bahrain,Persian Gulf,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-0.8660254037844385,-0.5000000000000004,"['1996-06-24', '1996-07-01', '1996-07-08', '1996-07-15', '1996-07-22', '1996-07-29', '1996-08-05', '1996-08-12', '1996-08-19', '1996-08-26', '1996-09-02', '1996-09-09']",-0.17,5.84,1996-09-09,0,12.0,12.0,0.0,77.0,0.0,1.33,5.43,1.33,4.07,0.87,1.79,0.18,0.0,0.9825,1.44,-0.17,-0.4830000000000004,3.0,4.4725,5.84,2.5500000000000003,1.122999999999999,4.0,3.0,0.8525,1.44,-0.17,-0.0216666666666666,7.0,2.7475,5.84,0.0,0.8547619047619046,7.0,3.0,0.0058333333333333,1.44,-4.18,0.3310839160839161,8.0,1.8316666666666668,5.84,0.0,0.5584615384615382,7.0,3.0,True,train,1996-09-15,1996-10-07,1,1,1996-09-15,1996-09-15,6,6,1,next_4w,future_direct_observation,True
1365,1996-09,1996-09-09,25.988,50.884,10482.08,Sheltered,0.2677,46.39,,-1.42,15.59,100.0,0.82,1,False,False,1,1,1,Bahrain,Persian Gulf,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-0.8660254037844385,-0.5000000000000004,"['1996-06-24', '1996-07-01', '1996-07-08', '1996-07-15', '1996-07-22', '1996-07-29', '1996-08-05', '1996-08-12', '1996-08-19', '1996-08-26', '1996-09-02', '1996-09-09']",-0.44,5.01,1996-09-09,0,12.0,12.0,0.0,77.0,0.0,1.24,4.63,1.28,3.77,0.92,1.45,0.46,0.0,0.9025,1.53,-0.44,-0.5950000000000005,3.0,3.9175,5.01,2.26,0.9109999999999996,4.0,2.0,0.8775000000000001,1.53,-0.44,-0.0807142857142856,7.0,2.52125,5.01,0.15,0.6867857142857141,8.0,2.0,0.0716666666666667,1.53,-3.93,0.3015384615384616,8.0,1.6808333333333334,5.01,0.0,0.4838111888111885,8.0,2.0,True,train,1996-09-15,1996-10-07,1,1,1996-09-15,1996-09-15,6,6,1,next_4w,future_direct_observation,True
1366,1996-09,1996-09-09,26.04,50.894,11648.2,Sheltered,0.189,46.41,,-1.32,13.14,100.0,0.82,1,False,False,1,1,1,Bahrain,Persian Gulf,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-0.8660254037844385,-0.5000000000000004,"['1996-06-24', '1996-07-01', '1996-07-08', '1996-07-15', '1996-07-22', '1996-07-29', '1996-08-05', '1996-08-12', '1996-08-19', '1996-08-26', '1996-09-02', '1996-09-09']",-0.43,5.04,1996-09-09,0,12.0,12.0,0.0,77.0,0.0,1.28,4.64,1.32,3.76,0.95,1.41,0.39,0.0,0.93,1.55,-0.43,-0.5980000000000004,3.0,3.915,5.04,2.22,0.9339999999999996,4.0,2.0,0.87875,1.55,-0.43,-0.0689285714285714,7.0,2.50375,5.04,0.14,0.6941666666666664,8.0,2.0,0.0575,1.55,-4.04,0.3105944055944056,8.0,1.6691666666666665,5.04,0.0,0.4840209790209788,8.0,2.0,True,train,1996-09-15,1996-10-07,1,1,1996-09-15,1996-09-15,6,6,1,next_4w,future_direct_observation,True
9067,1996-09,1996-09-09,16.714,-169.556,1301.01,Sheltered,0.0296,56.41,,0.69,0.0,35.17,0.82,1,False,False,1,1,1,United States,Johnston Atoll north central Pacific,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-0.8660254037844385,-0.5000000000000004,"['1996-06-24', '1996-07-01', '1996-07-08', '1996-07-15', '1996-07-22', '1996-07-29', '1996-08-05', '1996-08-12', '1996-08-19', '1996-08-26', '1996-09-02', '1996-09-09']",0.51,0.0,1996-09-09,0,12.0,12.0,0.0,77.0,0.0,0.29,0.0,0.24,0.0,0.04,0.0,-0.66,0.0,0.1275,0.51,-0.53,0.3170000000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07375,0.51,-0.53,0.1279761904761904,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2525,0.51,-0.78,0.0992657342657342,4.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train,1996-09-15,1996-10-07,1,1,1996-09-15,1996-09-15,6,6,1,next_4w,future_direct_observation,True
9068,1996-09,1996-09-09,16.733,-169.546,614.77,Sheltered,0.0296,56.41,,0.69,0.0,35.17,0.82,1,False,False,1,1,1,United States,Johnston Atoll north central Pacific,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-0.8660254037844385,-0.5000000000000004,"['1996-06-24', '1996-07-01', '1996-07-08', '1996-07-15', '1996-07-22', '1996-07-29', '1996-08-05', '1996-08-12', '1996-08-19', '1996-08-26', '1996-09-02', '1996-09-09']",0.51,0.0,1996-09-09,0,12.0,12.0,0.0,77.0,0.0,0.29,0.0,0.25,0.0,0.04,0.0,-0.66,0.0,0.13,0.51,-0.53,0.316,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07125,0.51,-0.53,0.1274999999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.51,-0.77,0.0989510489510489,4.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train,1996-09-15,1996-10-07,1,1,1996-09-15,1996-09-15,6,6,1,next_4w,future_direct_observation,True
9069,1996-09,1996-09-09,16.744,-169.512,140.79,Sheltered,0.0612,56.41,,0.79,1.06,35.17,0.82,1,False,False,1,1,1,United States,Johnston Atoll north central Pacific,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-0.8660254037844385,-0.5000000000000004,"['1996-06-24', '1996-07-01', '1996-07-08', '1996-07-15', '1996-07-22', '1996-07-29', '1996-08-05', '1996-08-12', '1996-08-19', '1996-08-26', '1996-09-02', '1996-09-09']",0.51,0.0,1996-09-09,0,12.0,12.0,0.0,77.0,0.0,0.29,0.0,0.25,0.0,0.04,0.0,-0.66,0.0,0.13,0.51,-0.53,0.316,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07125,0.51,-0.53,0.1274999999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.51,-0.77,0.0989510489510489,4.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train,1996-09-15,1996-10-07,1,1,1996-09-15,1996-09-15,6,6,1,next_4w,future_direct_observation,True
9089,1996-09,1996-09-09,16.77,-169.501,1647.61,Sheltered,0.0518,57.15,2.5,0.68,0.0,17.5,0.87,1,False,False,1,1,1,United States,Johnston Atoll north central Pacific,1,moderate,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-0.8660254037844385,-0.5000000000000004,"['1996-06-24', '1996-07-01', '1996-07-08', '1996-07-15', '1996-07-22', '1996-07-29', '1996-08-05', '1996-08-12', '1996-08-19', '1996-08-26', '1996-09-02', '1996-09-09']",0.52,0.0,1996-09-09,0,12.0,12.0,0.0,77.0,0.0,0.31,0.0,0.25,0.0,0.04,0.0,-0.68,0.0,0.14,0.52,-0.52,0.3180000000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06875,0.52,-0.52,0.1310714285714285,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2475,0.52,-0.77,0.0998251748251748,4.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train,1996-09-15,1996-10-07,1,1,1996-09-15,1996-09-15,6,6,1,next_4w,future_direct_observation,True
9192,1996-09,1996-09-09,21.432,-157.794,345.2,Sheltered,0.084,41.66,,0.24,0.5,100.0,0.82,1,False,False,1,1,1,United States,Eastern Hawaii,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-0.8660254037844385,-0.5000000000000004,"['1996-06-24', '1996-07-01', '1996-07-08', '1996-07-15', '1996-07-22', '1996-07-29', '1996-08-05', '1996-08-12', '1996-08-19', '1996-08-26', '1996-09-02', '1996-09-09']",0.51,0.0,1996-09-09,0,12.0,12.0,0.0,77.0,0.0,0.73,0.0,0.26,0.0,-0.11,0.0,-0.58,0.0,0.3975,0.73,0.09,0.173,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00875,0.73,-0.7000000000000001,0.198690476190476,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2316666666666667,0.73,-0.8300000000000001,0.1358741258741258,4.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train,1996-09-15,1996-10-07,1,1,1996-09-15,1996-09-15,6,6,1,next_4w,future_direct_observation,True
1367,1996-10,1996-10-14,26.275,50.94,28665.53,Sheltered,0.1561,46.45,,-3.79,14.82,100.0,0.82,1,False,False,1,1,1,Bahrain,Persian Gulf,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['1996-07-29', '1996-08-05', '1996-08-12', '1996-08-19', '1996-08-26', '1996-09-02', '1996-09-09', '1996-09-16', '1996-09-23', '1996-09-30', '1996-10-07', '1996-10-14']",-3.81,4.71,1996-10-14,0,12.0,12.0,0.0,77.0,0.0,-3.86,4.71,-3.45,4.71,-0.98,4.71,1.54,1.35,-3.61,-3.3200000000000003,-3.86,-0.1879999999999995,0.0,4.71,4.71,4.71,-6.095550728321812e-16,4.0,4.0,-1.5737500000000002,1.44,-3.86,-0.9005952380952378,3.0,4.4275,4.71,2.89,0.1778571428571429,8.0,7.0,-0.7958333333333334,1.54,-3.86,-0.5154195804195801,6.0,3.249166666666667,4.71,0.74,0.454160839160839,12.0,7.0,True,train,1996-10-15,1996-11-11,1,1,1996-10-15,1996-10-15,1,1,1,next_4w,future_direct_observation,True
1368,1996-10,1996-10-14,26.25,50.929,25302.66,Sheltered,0.1561,46.44,,-3.79,14.82,80.0,0.82,1,False,False,1,1,1,Bahrain,Persian Gulf,1,severe,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,-1.0,-1.8369701987210297e-16,"['1996-07-29', '1996-08-05', '1996-08-12', '1996-08-19', '1996-08-26', '1996-09-02', '1996-09-09', '1996-09-16', '1996-09-23', '1996-09-30', '1996-10-07', '1996-10-14']",-3.81,4.71,1996-10-14,0,12.0,12.0,0.0,77.0,0.0,-3.86,4.71,-3.45,4.71,-0.98,4.71,1.54,1.35,-3.61,-3.3200000000000003,-3.86,-0.1879999999999995,0.0,4.71,4.71,4.71,-6.095550728321812e-16,4.0,4.0,-1.5737500000000002,1.44,-3.86,-0.9005952380952378,3.0,4.4275,4.71,2.89,0.1778571428571429,8.0,7.0,-0.7958333333333334,1.54,-3.86,-0.5154195804195801,6.0,3.249166666666667,4.71,0.74,0.454160839160839,12.0,7.0,True,train,1996-10-15,1996-11-11,1,1,1996-10-15,1996-10-15,1,1,1,next_4w,future_direct_observation,True
