site_id,latitude,longitude,ocean_name,realm_name,ecoregion_name,country_name,state_name,city_town_name,site_name,reef_id,distance_to_shore_km,exposure,turbidity,cyclone_frequency,depth_mean_m,observed_record_count,observed_positive_count,latest_observed_date,first_observed_date,provenance_source_count,provenance_sources,mean_label_quality_score,display_name
999914,22.0988,-81.5193,Atlantic,Tropical Atlantic,Cuba and Cayman Islands,Cuba,Matanzas,Cayo el Calvario,S. Ensenada de Cazones (cresta),,4103.27,Sheltered,0.1585,50.25,0.525,1,0,2001-03-19,2001-03-19,1,"[""AGRRA""]",0.87,S. Ensenada de Cazones (cresta)
999915,22.0959,-81.5176,Atlantic,Tropical Atlantic,Cuba and Cayman Islands,Cuba,Matanzas,Cayo el Calvario,S. Ensenada de Cazones (profundo),,3848.0,Sheltered,0.1585,50.25,11.0,1,1,2001-03-19,2001-03-19,1,"[""AGRRA""]",0.87,S. Ensenada de Cazones (profundo)
8643,18.244,-64.758,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St John,S. Fish,,7325.0,Exposed,0.0342,61.37,33.0,3,3,2006-07-15,2005-10-15,1,"[""Donner""]",0.637,S. Fish
9355,17.785,-64.61,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,S. Fore Reef,,273.73,Exposed,0.0631,65.39,14.05,1,1,2005-11-15,2005-11-15,1,"[""Donner""]",0.87,S. Fore Reef
8596,18.281,-64.946,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St Thomas,S. Water,,2967.7899999999995,Exposed,0.0351,54.29999999999999,20.0,3,3,2006-07-15,2005-10-15,1,"[""Donner""]",0.837,S. Water
999916,21.6118,-81.2978,Atlantic,Tropical Atlantic,Cuba and Cayman Islands,Cuba,Canarreos Archipelago,Cayo Largo,S.E. Cayo Largo (profundo),,12371.99,Exposed,0.0453,54.34,17.5,1,0,2001-03-14,2001-03-14,1,"[""AGRRA""]",0.87,S.E. Cayo Largo (profundo)
999917,21.9879,-81.4756,Atlantic,Tropical Atlantic,Cuba and Cayman Islands,Cuba,Matanzas,,S.E. Cayo. Diego Perez (profundo),,8409.87,Exposed,0.089,54.94,12.975,1,1,2001-03-17,2001-03-17,1,"[""AGRRA""]",0.87,S.E. Cayo. Diego Perez (profundo)
999918,22.0209,-81.5104,Atlantic,Tropical Atlantic,Cuba and Cayman Islands,Cuba,Matanzas,Cayo Diego Perez,S.E. Cayo. Diego Perez 1 (profundo),,3894.8000000000006,Exposed,0.0824,44.66,14.166666666666666,1,0,2001-03-18,2001-03-18,1,"[""AGRRA""]",0.87,S.E. Cayo. Diego Perez 1 (profundo)
999919,22.021599999999996,-81.5159,Atlantic,Tropical Atlantic,Cuba and Cayman Islands,Cuba,Matanzas,Cayo Diego Perez,S.E. Cayo. Diego Perez 2 (cresta),,3340.0,Exposed,0.0824,44.66,1.3333333333333333,1,0,2001-03-18,2001-03-18,1,"[""AGRRA""]",0.87,S.E. Cayo. Diego Perez 2 (cresta)
999920,22.036,-81.5066,Atlantic,Tropical Atlantic,Cuba and Cayman Islands,Cuba,Matanzas,Cayo Diego Perez,S.E. Cayo. Diego Perez 4 (profundo),,3307.77,Exposed,0.0824,44.66,12.766666666666666,1,1,2001-03-18,2001-03-18,1,"[""AGRRA""]",0.87,S.E. Cayo. Diego Perez 4 (profundo)
999921,22.1163,-81.4967,Atlantic,Tropical Atlantic,Cuba and Cayman Islands,Cuba,Matanzas,Cayo el Calvario,S.E. Ensenada de Cazones,,243.99,Sheltered,0.1673,50.25,10.5,1,0,2001-03-19,2001-03-19,1,"[""AGRRA""]",0.87,S.E. Ensenada de Cazones
999922,16.7112,-87.847,Atlantic,Tropical Atlantic,Belize and west Caribbean,Belize,Belize Barrier Reef,Glover's Reef Atoll,S.E. Glovers Deep,,436.85999999999996,Exposed,0.08639999999999999,57.12,12.033333333333333,1,0,2000-07-18,2000-07-18,1,"[""AGRRA""]",0.87,S.E. Glovers Deep
999923,18.2964,-65.3268,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,Puerto Rico,Culebra,S.E. Luis Pena,,110.51000000000002,Exposed,0.0503,58.40999999999999,4.78,1,1,2003-09-26,2003-09-26,1,"[""AGRRA""]",0.87,S.E. Luis Pena
999924,18.3739,-65.5698,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,Puerto Rico,Fajardo,S.W. Cayo Lobo,,243.69,Exposed,0.0623,56.65,4.55,1,0,2003-09-30,2003-09-30,1,"[""AGRRA""]",0.87,S.W. Cayo Lobo
999925,16.7269,-87.8871,Atlantic,Tropical Atlantic,Belize and west Caribbean,Belize,Belize Barrier Reef,Glover's Reef Atoll,S.W. Glover Deep,,3943.34,Sheltered,0.0445,57.12,4.975,1,1,2000-07-17,2000-07-17,1,"[""AGRRA""]",0.87,S.W. Glover Deep
999926,16.7266,-87.8852,Atlantic,Tropical Atlantic,Belize and west Caribbean,Belize,Belize Barrier Reef,Glover's Reef Atoll,S.W. Glover Shallow,,3738.51,Sheltered,0.044500000000000005,57.12,1.4666666666666668,1,0,2000-07-17,2000-07-17,1,"[""AGRRA""]",0.87,S.W. Glover Shallow
1641,32.282,-64.756,Atlantic,Tropical Atlantic,Bermuda,Bermuda,Paget Parish,Camden,SBE,,655.53,Exposed,0.0358,62.19,14.6,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,SBE
1635,32.279,-64.761,Atlantic,Tropical Atlantic,Bermuda,Bermuda,Paget Parish,Camden,SBW,,722.02,Exposed,0.0358,62.19,14.0,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,SBW
15440,-8.6751,115.5145,Indian,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,Bali,Klungkung Regency,SD Reef,115.51454E.8.6751229S,132.82,Sheltered,0.0505,47.27,6.5,1,1,2019-08-30,2019-08-30,1,"[""Reef_Check""]",0.87,SD Reef
15441,-8.6718,115.5031,Indian,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,Bali,Klungkung Regency,SD Reef,115.5031E.8.671837S,106.05,Sheltered,0.0505,47.27,7.0,1,1,2019-10-26,2019-10-26,1,"[""Reef_Check""]",0.87,SD Reef
1790,18.38,-64.711,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United Kingdom,British Virgin Islands,Belmont,SE Little Thatch,,229.47,Sheltered,0.0579,85.57,6.0,1,1,2006-01-15,2006-01-15,1,"[""Donner""]",0.77,SE Little Thatch
15453,-8.349,116.0439,Pacific,Central Indo-Pacific,Lesser Sunda Islands and Savu Sea,Indonesia,West Nusa Tenggara,North Lombok Regency,SHALLOW TURBO,116.2.38E.8.20.56.4S,32.6,Sheltered,0.0849,47.39,4.0,1,0,2019-05-28,2019-05-28,1,"[""Reef_Check""]",0.87,SHALLOW TURBO
6454,19.967,-87.461,Atlantic,Tropical Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Zamach,SMDR05,,407.78,Exposed,0.0512,36.82,2.325,4,4,2006-06-15,2005-08-15,1,"[""Donner""]",0.32,SMDR05
6462,19.967,-87.45300000000002,Atlantic,Tropical Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Zamach,SMDR10,,1260.8999999999999,Exposed,0.0447,36.82,9.342361111111112,6,6,2006-05-15,2005-05-15,1,"[""Donner""]",0.687,SMDR10
6487,19.968,-87.452,Atlantic,Tropical Atlantic,Belize and west Caribbean,Mexico,Quintana Roo,Zamach,SMDR20,,1373.35,Exposed,0.0447,36.82,18.179375,4,4,2006-05-15,2005-05-15,1,"[""Donner""]",0.62,SMDR20
2236,10.155,-75.788,Atlantic,Tropical Atlantic,Netherlands Antilles and south Caribbean,Colombia,Bolivar,Corales del Rosario National Park,SW Isla Rosario,,172.66,Sheltered,0.1267,51.34,1.5,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,SW Isla Rosario
2220,10.155,-75.803,Atlantic,Tropical Atlantic,Netherlands Antilles and south Caribbean,Colombia,Bolivar,Corales del Rosario National Park,SW Isla Rosario,,1168.7,Sheltered,0.1047,51.34,10.75,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.17,SW Isla Rosario
6341,-19.794,63.398,Indian,Western Indo-Pacific,Mascarene Islands,Mauritius,Rodrigues,,SW Lagoon 2,,3448.03,Sheltered,0.0773,43.15,,1,1,2002-02-15,2002-02-15,1,"[""Donner""]",0.82,SW Lagoon 2
8993,5.869,-162.071,Pacific,Eastern Indo-Pacific,Line Islands north-east Kiribati,United States,United States Minor Outlying Islands,Palmyra Atoll,SW reef terrace?,,386.56,Exposed,0.0366,46.64,1.0,2,2,2002-10-15,2002-09-15,1,"[""Donner""]",0.245,SW reef terrace?
8260,8.104,98.302,Indian,Western Indo-Pacific,Andaman Sea,Thailand,Phuket,Sa Khu,,,1277.34,Sheltered,0.0735,47.86,1.0,1,1,1991-05-15,1991-05-15,1,"[""Donner""]",0.27,Sa Khu
8156,8.1042,98.3028,Indian,Western Indo-Pacific,Andaman Sea,Thailand,Phuket,Sa Khu,,,1068.32,Sheltered,0.0735,47.86,,2,1,1994-03-15,1990-03-15,1,"[""Donner""]",0.295,Sa Khu
8152,8.095,98.302,Indian,Western Indo-Pacific,Andaman Sea,Thailand,Phuket,Sa Khu,,,1397.56,Sheltered,0.0692,47.86,,1,1,2002-03-15,2002-03-15,1,"[""Donner""]",0.22,Sa Khu
8517,24.6,54.5,Arabian Gulf,Western Indo-Pacific,Persian Gulf,United Arab Emirates,Abu Dhabi,Saadiyat Island,,,889.51,Sheltered,0.1485,45.96,,1,1,2007-09-15,2007-09-15,1,"[""Donner""]",0.22,Saadiyat Island
15731,24.5985,54.4195,Arabian Gulf,Western Indo-Pacific,Persian Gulf,United Arab Emirates,Abu Dhabi,Saadiyat Island,Saadiyat Reef,54.25.169E.24.35.908N,5127.4,Sheltered,0.1606,45.96,7.0,2,1,2019-06-28,2019-06-09,1,"[""Reef_Check""]",0.87,Saadiyat Reef
8516,24.5986,54.4319,Arabian Gulf,Western Indo-Pacific,Persian Gulf,United Arab Emirates,Abu Dhabi,Saadiyat Island,Saadiyat Reef,,4323.93,Sheltered,0.1606,45.96,4.0,1,1,2011-09-15,2011-09-15,1,"[""Donner""]",0.87,Saadiyat Reef
999927,17.463,-63.222699999999996,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Netherlands Antilles,Saba,Saba Bank,Saba Bank 1,,16864.2,Exposed,0.0442,59.05,20.62857142857143,1,1,1999-12-07,1999-12-07,1,"[""AGRRA""]",0.87,Saba Bank 1
999928,17.4868,-63.2317,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Netherlands Antilles,Saba,Saba Bank,Saba Bank 2,,14155.99,Exposed,0.0442,59.05,15.475,1,1,1999-12-08,1999-12-08,1,"[""AGRRA""]",0.87,Saba Bank 2
999929,17.4878,-63.2323,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Netherlands Antilles,Saba,Saba Bank,Saba Bank 3,,14026.34,Exposed,0.0442,59.05,17.428571428571427,1,1,1999-12-08,1999-12-08,1,"[""AGRRA""]",0.87,Saba Bank 3
2797,18.987,-68.805,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Dominican Republic,El Seibo Province,Sabana de Nisibon,,68.48.298W.18.59.220N,531.89,Exposed,0.0347,57.48,6.85,2,0,2010-01-24,2009-08-09,1,"[""Reef_Check""]",0.87,Sabana de Nisibon
2798,18.9871,-68.7977,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Dominican Republic,El Seibo Province,Sabana de Nisibon,,68.47.860W.18.59.229N,662.54,Exposed,0.0348,57.48,7.0,1,0,2009-08-09,2009-08-09,1,"[""Reef_Check""]",0.87,Sabana de Nisibon
2803,19.0071,-68.8404,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Dominican Republic,El Seibo Province,Sabana de Nisibon,,68.50.25.64W.19.0.25.43N,1288.76,Exposed,0.0468,55.92,9.7,1,1,2009-12-12,2009-12-12,1,"[""Reef_Check""]",0.87,Sabana de Nisibon
2804,19.0188,-68.8981,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Dominican Republic,El Seibo Province,Sabana de Nisibon,,68.53.883W.19.01.127N,510.46,Exposed,0.0665,55.92,8.35,2,2,2009-12-13,2009-08-10,1,"[""Reef_Check""]",0.87,Sabana de Nisibon
2806,19.0242,-68.8889,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Dominican Republic,El Seibo Province,Sabana de Nisibon,,68.53.19.91W.19.1.27.3N,1489.97,Exposed,0.0665,55.92,9.7,1,1,2009-12-13,2009-12-13,1,"[""Reef_Check""]",0.87,Sabana de Nisibon
2799,18.9967,-68.7949,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Dominican Republic,El Seibo Province,Sabana de la Mar,,68.47.41.58W.18.59.48.2N,1798.8,Exposed,0.0347,57.48,20.0,1,0,2010-01-24,2010-01-24,1,"[""Reef_Check""]",0.87,Sabana de la Mar
2800,18.9983,-68.8452,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Dominican Republic,El Seibo Province,Sabana de la Mar,,68.50.42.9W.18.59.53.8N,245.43,Exposed,0.0415,57.48,6.7,1,0,2010-01-24,2010-01-24,1,"[""Reef_Check""]",0.87,Sabana de la Mar
4183,5.887,95.313,Indian,Western Indo-Pacific,Strait of Malacca,Indonesia,Aceh,We Island,Sabang Aceh,,20.16,Sheltered,0.0508,46.35,,1,1,2010-06-15,2010-06-15,1,"[""Donner""]",0.82,Sabang Aceh
7122,-9.7357,147.3975,Pacific,Central Indo-Pacific,Milne Bay Papua New Guinea,Papua New Guinea,Central Province,Sabuia,,,5158.93,Sheltered,0.0891,46.38,,1,1,1998-05-15,1998-05-15,1,"[""Donner""]",0.22,Sabuia
8506,24.544,54.385,Arabian Gulf,Western Indo-Pacific,Persian Gulf,United Arab Emirates,Abu Dhabi,Zayed Port,Saddiyat,,542.58,Sheltered,0.1672,45.95,,1,1,2000-07-15,2000-07-15,1,"[""Donner""]",0.22,Saddiyat
443,-20.0667,148.5371,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Saddleback Island,,,57.6,Sheltered,0.0836,47.02,,1,1,2002-03-15,2002-03-15,1,"[""Donner""]",0.22,Saddleback Island
923,-20.0682,148.5361,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Saddleback Island,,,123.25,Sheltered,0.0836,47.02,,1,1,1998-04-15,1998-04-15,1,"[""Donner""]",0.22,Saddleback Island
2894,26.7875,33.9861,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,26N33E1,1833.39,Sheltered,0.0,47.83,10.0,1,0,1997-08-06,1997-08-06,1,"[""Reef_Check""]",0.42,Safaga
2900,26.8417,33.9986,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,26N33E4,79.66,Sheltered,0.0,47.84,6.5,1,0,1997-07-31,1997-07-31,1,"[""Reef_Check""]",0.42,Safaga
2992,26.5086,34.0726,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,34.4.21.44E.26.30.30.98N,218.18999999999997,Exposed,0.0378,47.81,7.5,3,0,2009-06-16,2008-03-05,1,"[""Reef_Check""]",0.87,Safaga
2995,26.8431,34.0032,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,34.0.11.46E.26.50.35.15N,407.76,Exposed,0.0373,47.84,7.5,1,0,2008-06-24,2008-06-24,1,"[""Reef_Check""]",0.87,Safaga
2891,26.6556,34.0417,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,26N34E3,5565.5,Sheltered,0.0,47.82,10.0,1,0,1997-08-11,1997-08-11,1,"[""Reef_Check""]",0.42,Safaga
2892,26.6639,34.0625,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,26N34E4,7856.55,Sometimes,0.0,47.82,6.5,1,0,1997-08-01,1997-08-01,1,"[""Reef_Check""]",0.42,Safaga
2901,26.8444,34.0014,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,26N34E1,161.84,Sheltered,0.0,47.84,6.5,1,0,1997-08-07,1997-08-07,1,"[""Reef_Check""]",0.42,Safaga
2994,26.7506,34.0885,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,NSPanoramaReef,9415.35,Exposed,0.0407,47.82,10.0,1,0,2009-03-29,2009-03-29,1,"[""Reef_Check""]",0.87,Safaga
2899,26.8312,33.9861,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,33.59.169E.26.49.873N,585.81,Sheltered,0.0,47.83,5.0,1,0,2009-03-27,2009-03-27,1,"[""Reef_Check""]",0.42,Safaga
2898,26.8087,33.9957,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,33.59.743E.26.48.520N,1873.97,Sheltered,0.0489,47.83,7.5,1,0,2009-03-28,2009-03-28,1,"[""Reef_Check""]",0.87,Safaga
2897,26.8083,33.9972,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,26N33E3,2025.68,Sometimes,0.0,47.83,10.0,1,0,1997-08-03,1997-08-03,1,"[""Reef_Check""]",0.42,Safaga
2896,26.7958,33.9916,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,33.59.493E.26.47.746N,2612.37,Sometimes,0.0,47.83,7.0,1,0,2009-03-31,2009-03-31,1,"[""Reef_Check""]",0.42,Safaga
2895,26.7944,33.9917,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,26N33E2,2744.23,Sometimes,0.0,47.83,6.5,1,0,1997-08-02,1997-08-02,1,"[""Reef_Check""]",0.42,Safaga
2893,26.7111,34.0972,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,26N34E2,9808.28,Sometimes,0.0,47.81,6.5,1,0,1997-08-04,1997-08-04,1,"[""Reef_Check""]",0.42,Safaga
2993,26.5104,34.0719,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,34.4.19.03E.26.30.37.32N,238.61,Exposed,0.0378,47.81,7.5,3,0,2009-06-15,2008-03-07,1,"[""Reef_Check""]",0.87,Safaga
4709,35.2411,139.5948,Pacific,Temperate Northern Pacific,Honshu Japan,Japan,Kanagawa,Sagami Bay,,,143.78,Sheltered,0.1335,57.59,5.0,1,0,2008-07-05,2008-07-05,1,"[""Kumagai""]",0.87,Sagami Bay
4708,35.2344,139.5957,Pacific,Temperate Northern Pacific,Honshu Japan,Japan,Kanagawa,Sagami Bay,,,363.88,Sheltered,0.1335,57.59,2.0,1,0,2008-08-11,2008-08-11,1,"[""Kumagai""]",0.87,Sagami Bay
4710,35.3056,139.5056,Pacific,Temperate Northern Pacific,Honshu Japan,Japan,Kanagawa,Sagami Bay,,,18.13,Sheltered,0.2158,57.44,1.0,1,0,2009-09-27,2009-09-27,1,"[""Kumagai""]",0.87,Sagami Bay
4707,35.1967,139.5997,Pacific,Temperate Northern Pacific,Honshu Japan,Japan,Kanagawa,Sagami Bay,,,14.84,Exposed,0.0593,57.59,4.0,1,0,2008-07-21,2008-07-21,1,"[""Kumagai""]",0.87,Sagami Bay
4767,34.8695,139.1032,Pacific,Temperate Northern Pacific,Honshu Japan,Japan,Shizuoka,Sagami Bay,,,39.63,Sheltered,0.0628,55.8,14.0,1,0,2008-07-29,2008-07-29,1,"[""Kumagai""]",0.87,Sagami Bay
4705,35.1946,139.5997,Pacific,Temperate Northern Pacific,Honshu Japan,Japan,Kanagawa,Sagami Bay,,,47.53,Exposed,0.0593,57.59,1.2,1,0,2008-08-11,2008-08-11,1,"[""Kumagai""]",0.87,Sagami Bay
4706,35.1966,139.5997,Pacific,Temperate Northern Pacific,Honshu Japan,Japan,Kanagawa,Sagami Bay,,,19.49,Exposed,0.0593,57.59,3.0,1,0,2009-10-04,2009-10-04,1,"[""Kumagai""]",0.87,Sagami Bay
2125,22.3606,114.2966,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.17.47.9E.22.21.38.1N,27.819999999999997,Sheltered,0.2481,52.88999999999999,2.5833333333333335,6,2,2010-07-07,2005-09-03,1,"[""Reef_Check""]",0.87,Sai Kung District
2116,22.3528,114.3655,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.21.55.7E.22.21.9.9N,67.57,Sheltered,0.2506,52.89000000000001,5.533333333333334,3,1,2005-09-11,2003-09-05,1,"[""Reef_Check""]",0.87,Sai Kung District
2141,22.463399999999996,114.3308,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.19.50.7E.22.27.48.3N,14.58,Sheltered,0.2932,53.46,2.3333333333333335,3,3,2012-09-05,2010-09-29,1,"[""Reef_Check""]",0.87,Sai Kung District
2128,22.3632,114.3532,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.21.190E.22.21.795N,14.89,Sheltered,0.2373,52.89,2.375,4,1,2009-08-23,2003-07-27,1,"[""Reef_Check""]",0.87,Sai Kung District
2146,22.4756,114.3224,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.19.20.5E.22.28.32N,57.54,Sheltered,0.3111,53.46,2.8333333333333335,6,0,2012-07-22,2005-08-08,1,"[""Reef_Check""]",0.87,Sai Kung District
2079,22.27,114.3472,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,22N114E6,165.65,Sheltered,0.0,52.34,10.5,1,0,1998-09-05,1998-09-05,1,"[""Reef_Check""]",0.42,Sai Kung District
2088,22.3648,114.2893,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.17.357E.22.21.888N,46.03,Sheltered,0.0,52.89,2.0,1,0,2001-08-11,2001-08-11,1,"[""Reef_Check""]",0.42,Sai Kung District
2087,22.358,114.3374,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.20.14.8E.22.21.28.8N,96.76,Sheltered,0.2543,52.89,3.475,8,0,2012-09-23,2005-09-11,1,"[""Reef_Check""]",0.814,Sai Kung District
2117,22.3538,114.3691,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.22.143E.22.21.228N,37.06,Sheltered,0.2506,52.89,4.0,2,2,2012-08-25,2011-09-03,1,"[""Reef_Check""]",0.87,Sai Kung District
2140,22.4632,114.3365,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.20.11.5E.22.27.47.5N,28.07,Sheltered,0.2932,53.46,2.3600000000000003,5,2,2009-07-18,2005-06-26,1,"[""Reef_Check""]",0.87,Sai Kung District
2129,22.3638,114.431,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.25.86E.22.21.826N,3987.36,Exposed,0.2285,50.88,2.0,1,0,2012-09-08,2012-09-08,1,"[""Reef_Check""]",0.87,Sai Kung District
2139,22.4379,114.2906,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.17.26E.22.26.16.5N,23.48,Sheltered,0.2825,53.46,10.0,1,0,2005-09-10,2005-09-10,1,"[""Reef_Check""]",0.87,Sai Kung District
2082,22.3285,114.2973,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.17.84E.22.19.71N,82.31,Sheltered,0.0,52.34,4.0,1,0,2001-09-22,2001-09-22,1,"[""Reef_Check""]",0.42,Sai Kung District
2118,22.354,114.3662,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.21.975E.22.21.238N,35.46,Sheltered,0.2506,52.89,3.9799999999999995,5,2,2010-08-21,2006-08-12,1,"[""Reef_Check""]",0.87,Sai Kung District
2119,22.3544,114.29540000000001,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.17.722E.22.21.263N,8.55,Sheltered,0.2481,52.89000000000001,3.5,3,2,2004-10-19,2002-07-27,1,"[""Reef_Check""]",0.87,Sai Kung District
2084,22.3333,114.2928,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,22N114E8,210.97,Sheltered,0.0,52.34,3.0,2,0,1998-09-27,1997-07-27,1,"[""Reef_Check""]",0.42,Sai Kung District
2086,22.3535,114.3476,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.20.857E.22.21.209N,29.64,Sheltered,0.0,52.89,5.0,1,0,2002-09-08,2002-09-08,1,"[""Reef_Check""]",0.42,Sai Kung District
2085,22.3527,114.3692,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.22.15E.22.21.16N,65.46,Exposed,0.2506,52.89,6.5,2,1,2002-07-21,2001-08-12,1,"[""Reef_Check""]",0.645,Sai Kung District
2120,22.3558,114.2975,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.17.85E.22.21.35N,16.36,Sheltered,0.2481,52.89,2.0,1,0,2004-08-28,2004-08-28,1,"[""Reef_Check""]",0.87,Sai Kung District
2131,22.3646,114.2958,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,NSSharpIslandNorth,99.38,Sheltered,0.2481,52.89,3.2,2,1,2004-09-11,2002-09-08,1,"[""Reef_Check""]",0.87,Sai Kung District
2137,22.3849,114.2983,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.17.53.8E.22.23.5.7N,53.65,Sheltered,0.2481,52.89,2.9,5,0,2009-09-12,2005-08-27,1,"[""Reef_Check""]",0.87,Sai Kung District
2121,22.3567,114.2934,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.17.36.1E.22.21.24.2N,58.82,Sheltered,0.2481,52.89,3.375,4,0,2009-08-16,2005-09-06,1,"[""Reef_Check""]",0.87,Sai Kung District
2122,22.3586,114.2934,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.17.36.1E.22.21.31N,23.460000000000004,Sheltered,0.2481,52.88999999999999,2.5714285714285716,7,1,2012-07-31,2005-09-04,1,"[""Reef_Check""]",0.87,Sai Kung District
2123,22.3591,114.3359,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.20.154E.22.21.548N,30.5,Sheltered,0.2543,52.89000000000001,1.9666666666666668,3,2,2004-09-12,2002-08-29,1,"[""Reef_Check""]",0.87,Sai Kung District
2078,22.2558,114.3422,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,114.20.53E.22.15.35N,352.81,Sheltered,0.2824,52.34000000000001,4.34,5,0,2009-09-12,2001-07-27,1,"[""Reef_Check""]",0.78,Sai Kung District
2132,22.3656,114.3033,Pacific,Central Indo-Pacific,Hong Kong,China,Hong Kong,Sai Kung District,,NSKauSai,86.8,Sheltered,0.2389,52.89,3.0,1,0,2009-09-05,2009-09-05,1,"[""Reef_Check""]",0.87,Sai Kung District
