site_id,date,sample_row_count,unique_percent_bleaching_values,observed_percent_bleaching_min,observed_percent_bleaching_max,label_is_comment_derived,provenance_sources,provenance_sample_ids
6423,2005-05-15,4,4,16.7,75.0,True,"[""Donner""]","[""10326046"", ""10326047"", ""10326048"", ""10326049""]"
6423,2005-09-15,3,3,27.3,80.0,False,"[""Donner""]","[""10326053"", ""10326054"", ""10326055""]"
6423,2006-03-15,5,5,5.5,76.9,True,"[""Donner""]","[""10326041"", ""10326042"", ""10326043"", ""10326044"", ""10326045""]"
6424,2005-05-15,4,2,5.5,34.62,True,"[""Donner""]","[""10326057"", ""10326058"", ""10326060"", ""10326062""]"
6424,2005-08-15,3,2,5.5,10.0,True,"[""Donner""]","[""10326066"", ""10326067"", ""10326068""]"
6424,2006-06-15,2,2,5.5,30.5,True,"[""Donner""]","[""10326063"", ""10326064""]"
6425,2005-05-15,2,2,5.5,33.33,True,"[""Donner""]","[""10326071"", ""10326072""]"
6425,2005-08-15,2,2,5.5,33.33,True,"[""Donner""]","[""10326073"", ""10326074""]"
6425,2006-03-15,2,2,5.5,50.0,True,"[""Donner""]","[""10326069"", ""10326070""]"
6426,2005-05-15,2,2,28.6,33.3,False,"[""Donner""]","[""10326078"", ""10326079""]"
6426,2005-08-15,2,2,25.0,33.3,False,"[""Donner""]","[""10326080"", ""10326081""]"
6426,2006-03-15,2,2,5.5,75.0,True,"[""Donner""]","[""10326076"", ""10326077""]"
6427,2005-05-15,4,2,5.5,10.0,True,"[""Donner""]","[""10326088"", ""10326089"", ""10326090"", ""10326091""]"
6427,2005-08-15,5,4,5.5,30.5,True,"[""Donner""]","[""10326092"", ""10326093"", ""10326094"", ""10326095"", ""10326096""]"
6427,2005-11-15,4,3,5.5,7.69,True,"[""Donner""]","[""10326097"", ""10326098"", ""10326099"", ""10326100""]"
6427,2006-03-15,5,3,5.5,38.46,True,"[""Donner""]","[""10326083"", ""10326084"", ""10326085"", ""10326086"", ""10326087""]"
6428,2005-05-15,2,2,5.5,33.33,True,"[""Donner""]","[""10326106"", ""10326107""]"
6428,2005-08-15,4,3,5.5,43.75,True,"[""Donner""]","[""10326109"", ""10326110"", ""10326111"", ""10326112""]"
6428,2005-11-15,5,5,5.5,70.0,True,"[""Donner""]","[""10326114"", ""10326115"", ""10326116"", ""10326117"", ""10326118""]"
6428,2006-03-15,4,3,5.5,41.18,True,"[""Donner""]","[""10326102"", ""10326103"", ""10326104"", ""10326105""]"
6429,2005-05-15,5,3,5.5,41.67,True,"[""Donner""]","[""10326124"", ""10326125"", ""10326126"", ""10326127"", ""10326128""]"
6429,2005-08-15,3,2,5.5,33.33,True,"[""Donner""]","[""10326129"", ""10326130"", ""10326131""]"
6429,2005-09-15,2,2,4.17,8.33,False,"[""Donner""]","[""10326132"", ""10326133""]"
6429,2005-11-15,5,5,30.5,88.46,True,"[""Donner""]","[""10326134"", ""10326135"", ""10326136"", ""10326137"", ""10326138""]"
6429,2006-03-15,5,3,5.5,33.33,True,"[""Donner""]","[""10326119"", ""10326120"", ""10326121"", ""10326122"", ""10326123""]"
6430,2005-06-15,5,4,5.5,47.37,True,"[""Donner""]","[""10326144"", ""10326145"", ""10326146"", ""10326147"", ""10326148""]"
6430,2005-08-15,3,3,5.5,47.06,True,"[""Donner""]","[""10326149"", ""10326150"", ""10326151""]"
6430,2005-09-15,2,2,5.26,5.5,True,"[""Donner""]","[""10326152"", ""10326153""]"
6430,2006-03-15,5,4,5.5,68.42,True,"[""Donner""]","[""10326139"", ""10326140"", ""10326141"", ""10326142"", ""10326143""]"
6431,2005-05-15,4,4,15.4,41.7,False,"[""Donner""]","[""10326158"", ""10326159"", ""10326160"", ""10326161""]"
6431,2005-09-15,5,5,23.1,75.0,True,"[""Donner""]","[""10326162"", ""10326163"", ""10326164"", ""10326165"", ""10326166""]"
6431,2005-12-15,3,3,5.5,75.0,True,"[""Donner""]","[""10326167"", ""10326168"", ""10326169""]"
6431,2006-03-15,4,4,16.7,42.9,False,"[""Donner""]","[""10326154"", ""10326155"", ""10326156"", ""10326157""]"
6432,2005-05-15,5,5,5.5,41.7,True,"[""Donner""]","[""10326175"", ""10326176"", ""10326177"", ""10326178"", ""10326179""]"
6432,2005-08-15,3,3,5.5,33.3,True,"[""Donner""]","[""10326180"", ""10326181"", ""10326182""]"
6432,2005-09-15,2,2,4.2,8.3,False,"[""Donner""]","[""10326183"", ""10326184""]"
6432,2005-11-15,5,5,33.3,88.5,False,"[""Donner""]","[""10326185"", ""10326186"", ""10326187"", ""10326188"", ""10326189""]"
6432,2006-03-15,5,5,23.5,52.9,False,"[""Donner""]","[""10326170"", ""10326171"", ""10326172"", ""10326173"", ""10326174""]"
6433,2005-05-15,5,4,25.0,44.4,False,"[""Donner""]","[""10326192"", ""10326193"", ""10326194"", ""10326195"", ""10326196""]"
6433,2005-08-15,5,4,5.5,100.0,True,"[""Donner""]","[""10326197"", ""10326198"", ""10326199"", ""10326200"", ""10326201""]"
6433,2005-11-15,2,2,30.8,58.3,False,"[""Donner""]","[""10326202"", ""10326203""]"
6433,2006-03-15,2,2,33.3,100.0,False,"[""Donner""]","[""10326190"", ""10326191""]"
6434,2005-05-15,5,3,5.5,44.44,True,"[""Donner""]","[""10326207"", ""10326208"", ""10326209"", ""10326210"", ""10326211""]"
6434,2005-08-15,5,3,5.5,100.0,True,"[""Donner""]","[""10326212"", ""10326213"", ""10326214"", ""10326215"", ""10326216""]"
6434,2005-11-15,2,2,5.5,30.5,True,"[""Donner""]","[""10326219"", ""10326221""]"
6434,2006-03-15,2,2,33.33,100.0,False,"[""Donner""]","[""10326205"", ""10326206""]"
6435,2005-05-15,5,4,3.7,33.33,False,"[""Donner""]","[""10326228"", ""10326229"", ""10326230"", ""10326231"", ""10326232""]"
6435,2005-09-15,4,3,2.86,33.33,True,"[""Donner""]","[""10326234"", ""10326235"", ""10326236"", ""10326237""]"
6435,2006-03-15,5,4,30.5,77.27,True,"[""Donner""]","[""10326223"", ""10326224"", ""10326225"", ""10326226"", ""10326227""]"
6436,2005-05-15,5,4,3.7,33.3,False,"[""Donner""]","[""10326243"", ""10326244"", ""10326245"", ""10326246"", ""10326247""]"
6436,2005-09-15,4,4,2.9,33.3,False,"[""Donner""]","[""10326249"", ""10326250"", ""10326251"", ""10326252""]"
6436,2006-03-15,5,4,42.9,77.3,False,"[""Donner""]","[""10326238"", ""10326239"", ""10326240"", ""10326241"", ""10326242""]"
6437,2005-05-15,3,3,5.5,100.0,True,"[""Donner""]","[""10326258"", ""10326259"", ""10326260""]"
6437,2005-08-15,3,2,5.5,100.0,True,"[""Donner""]","[""10326262"", ""10326263"", ""10326264""]"
6437,2006-03-15,4,3,30.5,66.67,True,"[""Donner""]","[""10326253"", ""10326254"", ""10326255"", ""10326257""]"
6438,2005-05-15,5,3,5.5,7.69,True,"[""Donner""]","[""10326270"", ""10326271"", ""10326272"", ""10326273"", ""10326274""]"
6438,2005-08-15,4,4,3.7,68.75,True,"[""Donner""]","[""10326275"", ""10326276"", ""10326277"", ""10326278""]"
6438,2005-12-15,5,5,5.5,37.93,True,"[""Donner""]","[""10326280"", ""10326281"", ""10326282"", ""10326283"", ""10326284""]"
6438,2006-03-15,5,4,30.5,85.71,True,"[""Donner""]","[""10326265"", ""10326266"", ""10326267"", ""10326268"", ""10326269""]"
6439,2005-05-15,3,3,25.0,100.0,False,"[""Donner""]","[""10326290"", ""10326291"", ""10326292""]"
6439,2005-08-15,3,3,25.0,100.0,False,"[""Donner""]","[""10326294"", ""10326295"", ""10326296""]"
6439,2006-03-15,5,4,55.6,75.0,True,"[""Donner""]","[""10326285"", ""10326286"", ""10326287"", ""10326288"", ""10326289""]"
6440,2005-05-15,5,5,5.5,32.0,True,"[""Donner""]","[""10326302"", ""10326303"", ""10326304"", ""10326305"", ""10326306""]"
6440,2005-08-15,4,4,3.7,68.8,True,"[""Donner""]","[""10326307"", ""10326308"", ""10326309"", ""10326310""]"
6440,2005-12-15,5,5,16.7,56.4,False,"[""Donner""]","[""10326312"", ""10326313"", ""10326314"", ""10326315"", ""10326316""]"
6440,2006-03-15,5,5,64.0,85.7,True,"[""Donner""]","[""10326297"", ""10326298"", ""10326299"", ""10326300"", ""10326301""]"
6441,2006-03-15,3,3,62.5,100.0,False,"[""Donner""]","[""10326317"", ""10326318"", ""10326319""]"
6444,2005-05-15,3,3,3.8,75.0,True,"[""Donner""]","[""10326325"", ""10326326"", ""10326327""]"
6444,2005-08-15,4,4,22.2,63.2,False,"[""Donner""]","[""10326334"", ""10326335"", ""10326336"", ""10326337""]"
6444,2005-12-15,5,5,20.0,85.7,False,"[""Donner""]","[""10326339"", ""10326340"", ""10326341"", ""10326342"", ""10326343""]"
6444,2006-06-15,5,5,20.0,100.0,False,"[""Donner""]","[""10326328"", ""10326329"", ""10326331"", ""10326332"", ""10326333""]"
6446,2005-06-15,4,4,7.3,34.8,False,"[""Donner""]","[""10326349"", ""10326353"", ""10326354"", ""10326355""]"
6446,2006-05-15,2,2,4.3,75.0,True,"[""Donner""]","[""10326347"", ""10326348""]"
6446,2006-06-15,3,2,8.0,23.8,False,"[""Donner""]","[""10326350"", ""10326351"", ""10326352""]"
6448,2005-06-15,4,3,5.5,34.78,True,"[""Donner""]","[""10326361"", ""10326365"", ""10326366"", ""10326367""]"
6448,2006-05-15,2,2,4.35,50.0,False,"[""Donner""]","[""10326359"", ""10326360""]"
6448,2006-06-15,3,2,5.5,8.0,True,"[""Donner""]","[""10326362"", ""10326363"", ""10326364""]"
6449,2005-06-15,3,3,30.0,57.1,False,"[""Donner""]","[""10326372"", ""10326373"", ""10326375""]"
6449,2006-05-15,4,4,5.0,38.5,False,"[""Donner""]","[""10326368"", ""10326369"", ""10326370"", ""10326371""]"
6450,2005-06-15,3,3,5.5,33.33,True,"[""Donner""]","[""10326380"", ""10326381"", ""10326383""]"
6450,2006-05-15,4,4,5.0,38.46,True,"[""Donner""]","[""10326376"", ""10326377"", ""10326378"", ""10326379""]"
6451,2005-05-15,3,3,5.26,33.33,False,"[""Donner""]","[""10326384"", ""10326385"", ""10326389""]"
6452,2005-05-15,3,3,5.3,33.3,False,"[""Donner""]","[""10326391"", ""10326392"", ""10326396""]"
6452,2006-05-15,3,3,22.2,31.3,False,"[""Donner""]","[""10326393"", ""10326394"", ""10326395""]"
6453,2004-10-15,2,2,5.5,30.5,True,"[""Donner""]","[""10326406"", ""10326407""]"
6453,2005-08-15,2,2,5.5,7.14,True,"[""Donner""]","[""10326402"", ""10326403""]"
6453,2005-09-15,2,2,5.5,50.0,True,"[""Donner""]","[""10326404"", ""10326405""]"
6453,2006-05-15,2,2,5.5,6.25,True,"[""Donner""]","[""10326398"", ""10326399""]"
6453,2006-06-15,2,2,5.5,33.33,True,"[""Donner""]","[""10326400"", ""10326401""]"
6454,2005-08-15,2,2,7.1,16.7,False,"[""Donner""]","[""10326413"", ""10326414""]"
6454,2005-09-15,2,2,25.0,75.0,True,"[""Donner""]","[""10326415"", ""10326416""]"
6454,2006-05-15,2,2,5.5,6.3,True,"[""Donner""]","[""10326409"", ""10326410""]"
6454,2006-06-15,2,2,5.5,33.3,True,"[""Donner""]","[""10326411"", ""10326412""]"
6455,2005-06-15,2,2,17.6,60.0,False,"[""Donner""]","[""10326419"", ""10326423""]"
6455,2006-06-15,5,4,4.5,75.0,True,"[""Donner""]","[""10326418"", ""10326420"", ""10326421"", ""10326422"", ""10326424""]"
6456,2005-05-15,3,2,5.5,9.09,True,"[""Donner""]","[""10326425"", ""10326426"", ""10326427""]"
6456,2005-08-15,4,2,5.5,42.86,True,"[""Donner""]","[""10326429"", ""10326430"", ""10326431"", ""10326432""]"
6457,2005-05-15,3,3,5.5,16.7,True,"[""Donner""]","[""10326434"", ""10326435"", ""10326436""]"
6457,2005-06-15,3,3,33.3,75.0,True,"[""Donner""]","[""10326437"", ""10326438"", ""10326440""]"
6457,2005-08-15,8,6,16.7,75.0,True,"[""Donner""]","[""10326441"", ""10326442"", ""10326443"", ""10326444"", ""10326445"", ""10326446"", ""10326447"", ""10326448""]"
6458,2005-05-15,2,2,9.1,47.1,False,"[""Donner""]","[""10326450"", ""10326451""]"
6458,2005-06-15,2,2,31.6,38.5,False,"[""Donner""]","[""10326452"", ""10326453""]"
6459,2005-05-15,3,3,10.0,33.3,False,"[""Donner""]","[""10326454"", ""10326455"", ""10326456""]"
6459,2005-08-15,4,3,25.0,42.9,False,"[""Donner""]","[""10326458"", ""10326459"", ""10326460"", ""10326461""]"
6460,2005-05-15,10,8,5.5,75.0,True,"[""Donner""]","[""10326463"", ""10326464"", ""10326465"", ""10326466"", ""10326467"", ""10326468"", ""10326469"", ""10326470"", ""10326471"", ""10326472""]"
6460,2005-08-15,4,4,22.2,75.0,True,"[""Donner""]","[""10326473"", ""10326474"", ""10326475"", ""10326476""]"
6460,2005-09-15,6,6,5.5,75.0,True,"[""Donner""]","[""10326477"", ""10326478"", ""10326479"", ""10326480"", ""10326481"", ""10326482""]"
6460,2005-11-15,5,5,52.6,87.0,False,"[""Donner""]","[""10326483"", ""10326484"", ""10326485"", ""10326486"", ""10326487""]"
6461,2005-05-15,5,5,10.0,46.7,False,"[""Donner""]","[""10326488"", ""10326489"", ""10326490"", ""10326491"", ""10326492""]"
6461,2005-08-15,4,4,5.5,75.0,True,"[""Donner""]","[""10326493"", ""10326494"", ""10326495"", ""10326496""]"
6461,2005-12-15,5,5,35.3,73.9,False,"[""Donner""]","[""10326498"", ""10326499"", ""10326500"", ""10326501"", ""10326502""]"
6462,2005-05-15,4,3,5.5,27.3,True,"[""Donner""]","[""10326503"", ""10326504"", ""10326505"", ""10326507""]"
6462,2005-08-15,4,4,33.3,55.6,False,"[""Donner""]","[""10326513"", ""10326514"", ""10326515"", ""10326516""]"
6462,2005-11-15,3,3,52.9,61.5,False,"[""Donner""]","[""10326517"", ""10326518"", ""10326519""]"
6462,2005-12-15,2,2,30.8,56.3,False,"[""Donner""]","[""10326520"", ""10326521""]"
6462,2006-05-15,5,5,20.0,82.4,False,"[""Donner""]","[""10326506"", ""10326508"", ""10326509"", ""10326510"", ""10326511""]"
6463,2005-05-15,3,2,5.5,45.83,True,"[""Donner""]","[""10326523"", ""10326524"", ""10326526""]"
6463,2005-08-15,4,3,5.5,30.5,True,"[""Donner""]","[""10326532"", ""10326533"", ""10326534"", ""10326535""]"
6463,2005-12-15,3,3,5.5,35.71,True,"[""Donner""]","[""10326536"", ""10326537"", ""10326538""]"
6463,2006-05-15,2,2,5.5,10.0,True,"[""Donner""]","[""10326522"", ""10326525""]"
6464,2005-05-15,3,3,17.6,45.8,False,"[""Donner""]","[""10326540"", ""10326541"", ""10326543""]"
6464,2005-06-15,2,2,20.7,23.8,False,"[""Donner""]","[""10326545"", ""10326547""]"
6464,2005-08-15,4,3,5.5,52.6,True,"[""Donner""]","[""10326549"", ""10326550"", ""10326551"", ""10326552""]"
6464,2005-12-15,3,3,15.2,61.8,False,"[""Donner""]","[""10326553"", ""10326554"", ""10326555""]"
6464,2006-05-15,2,2,10.0,31.6,False,"[""Donner""]","[""10326539"", ""10326542""]"
6464,2006-06-15,3,3,19.4,27.3,False,"[""Donner""]","[""10326544"", ""10326546"", ""10326548""]"
6465,2005-06-15,3,2,5.5,6.5,True,"[""Donner""]","[""10326561"", ""10326562"", ""10326563""]"
6465,2006-05-15,5,5,5.5,40.0,True,"[""Donner""]","[""10326556"", ""10326557"", ""10326558"", ""10326559"", ""10326560""]"
6466,2005-06-15,3,2,5.5,6.45,True,"[""Donner""]","[""10326569"", ""10326570"", ""10326571""]"
6466,2006-05-15,5,2,5.5,40.0,True,"[""Donner""]","[""10326564"", ""10326565"", ""10326566"", ""10326567"", ""10326568""]"
6467,2005-05-15,5,4,5.5,47.8,True,"[""Donner""]","[""10326573"", ""10326575"", ""10326577"", ""10326578"", ""10326580""]"
6467,2005-07-15,2,2,16.7,31.8,False,"[""Donner""]","[""10326582"", ""10326583""]"
6467,2005-08-15,3,3,25.0,35.3,False,"[""Donner""]","[""10326584"", ""10326585"", ""10326586""]"
6467,2005-11-15,4,2,16.7,58.3,False,"[""Donner""]","[""10326587"", ""10326588"", ""10326589"", ""10326590""]"
6467,2006-05-15,4,3,5.5,46.2,True,"[""Donner""]","[""10326572"", ""10326574"", ""10326576"", ""10326579""]"
6468,2005-05-15,5,2,5.5,47.83,True,"[""Donner""]","[""10326593"", ""10326595"", ""10326597"", ""10326598"", ""10326600""]"
6468,2005-08-15,3,2,5.5,35.29,True,"[""Donner""]","[""10326604"", ""10326605"", ""10326606""]"
6468,2005-11-15,4,2,5.5,30.5,True,"[""Donner""]","[""10326607"", ""10326608"", ""10326609"", ""10326610""]"
6468,2006-05-15,4,2,5.5,46.15,True,"[""Donner""]","[""10326592"", ""10326594"", ""10326596"", ""10326599""]"
6469,2005-06-15,3,2,3.7,5.5,True,"[""Donner""]","[""10326619"", ""10326620"", ""10326621""]"
6469,2006-05-15,5,4,5.5,45.16,True,"[""Donner""]","[""10326612"", ""10326614"", ""10326616"", ""10326617"", ""10326618""]"
6470,2005-05-15,2,2,23.8,31.8,False,"[""Donner""]","[""10326623"", ""10326625""]"
6470,2005-06-15,3,2,3.7,5.5,True,"[""Donner""]","[""10326629"", ""10326630"", ""10326631""]"
6470,2006-05-15,5,5,5.5,45.2,True,"[""Donner""]","[""10326622"", ""10326624"", ""10326626"", ""10326627"", ""10326628""]"
6471,2005-05-15,5,5,5.5,47.4,True,"[""Donner""]","[""10326632"", ""10326633"", ""10326634"", ""10326635"", ""10326636""]"
6471,2005-07-15,2,2,5.5,25.0,True,"[""Donner""]","[""10326637"", ""10326638""]"
6471,2005-08-15,3,3,10.0,47.1,False,"[""Donner""]","[""10326639"", ""10326640"", ""10326641""]"
6471,2005-11-15,4,4,37.5,85.7,False,"[""Donner""]","[""10326642"", ""10326643"", ""10326644"", ""10326645""]"
6473,2005-05-15,5,5,5.5,75.0,True,"[""Donner""]","[""10326649"", ""10326650"", ""10326651"", ""10326652"", ""10326653""]"
6474,2004-10-15,2,2,5.5,33.33,True,"[""Donner""]","[""10326659"", ""10326660""]"
6474,2004-11-15,2,2,41.67,66.67,False,"[""Donner""]","[""10326661"", ""10326662""]"
6474,2005-06-15,3,2,5.5,35.71,True,"[""Donner""]","[""10326656"", ""10326657"", ""10326658""]"
6475,2005-05-15,6,6,15.4,64.3,False,"[""Donner""]","[""10326663"", ""10326664"", ""10326665"", ""10326666"", ""10326667"", ""10326668""]"
6475,2005-08-15,7,7,7.7,75.0,True,"[""Donner""]","[""10326669"", ""10326670"", ""10326671"", ""10326672"", ""10326673"", ""10326674"", ""10326675""]"
6475,2005-11-15,5,5,41.2,76.0,True,"[""Donner""]","[""10326676"", ""10326677"", ""10326678"", ""10326679"", ""10326680""]"
6476,2005-05-15,5,5,15.4,75.0,False,"[""Donner""]","[""10326682"", ""10326683"", ""10326686"", ""10326687"", ""10326688""]"
6476,2006-05-15,5,5,42.9,100.0,False,"[""Donner""]","[""10326684"", ""10326685"", ""10326689"", ""10326690"", ""10326691""]"
6477,2005-05-15,7,6,18.2,75.0,True,"[""Donner""]","[""10326692"", ""10326693"", ""10326694"", ""10326695"", ""10326696"", ""10326697"", ""10326698""]"
6477,2005-07-15,2,2,21.4,30.0,False,"[""Donner""]","[""10326700"", ""10326701""]"
6477,2005-08-15,7,7,25.0,70.0,False,"[""Donner""]","[""10326702"", ""10326703"", ""10326704"", ""10326705"", ""10326706"", ""10326707"", ""10326708""]"
6477,2005-11-15,10,8,35.7,75.0,True,"[""Donner""]","[""10326710"", ""10326711"", ""10326712"", ""10326713"", ""10326714"", ""10326715"", ""10326716"", ""10326717"", ""10326718"", ""10326719""]"
6478,2005-05-15,4,4,20.0,44.4,False,"[""Donner""]","[""10326720"", ""10326721"", ""10326722"", ""10326723""]"
6478,2005-08-15,3,3,5.5,42.9,True,"[""Donner""]","[""10326725"", ""10326726"", ""10326727""]"
6479,2005-05-15,4,4,20.0,40.0,False,"[""Donner""]","[""10326728"", ""10326729"", ""10326730"", ""10326731""]"
6479,2005-08-15,5,5,5.5,63.6,True,"[""Donner""]","[""10326732"", ""10326733"", ""10326734"", ""10326735"", ""10326736""]"
6479,2005-11-15,4,3,5.5,75.0,True,"[""Donner""]","[""10326737"", ""10326738"", ""10326739"", ""10326740""]"
6480,2005-05-15,2,2,20.0,26.7,False,"[""Donner""]","[""10326742"", ""10326743""]"
6480,2005-06-15,3,3,20.0,35.7,False,"[""Donner""]","[""10326744"", ""10326745"", ""10326746""]"
6481,2005-05-15,5,5,20.0,31.3,False,"[""Donner""]","[""10326747"", ""10326748"", ""10326749"", ""10326750"", ""10326751""]"
6481,2006-05-15,5,5,33.3,100.0,False,"[""Donner""]","[""10326752"", ""10326753"", ""10326754"", ""10326755"", ""10326756""]"
6482,2005-05-15,4,4,22.2,78.9,False,"[""Donner""]","[""10326757"", ""10326758"", ""10326759"", ""10326760""]"
6482,2005-08-15,4,4,36.4,75.0,True,"[""Donner""]","[""10326762"", ""10326763"", ""10326764"", ""10326765""]"
6482,2005-12-15,5,4,52.6,72.4,False,"[""Donner""]","[""10326767"", ""10326768"", ""10326769"", ""10326770"", ""10326771""]"
6483,2005-05-15,5,5,22.2,58.8,False,"[""Donner""]","[""10326772"", ""10326773"", ""10326774"", ""10326775"", ""10326776""]"
6483,2005-07-15,2,2,5.5,75.0,True,"[""Donner""]","[""10326777"", ""10326778""]"
6483,2005-08-15,3,3,42.1,57.1,False,"[""Donner""]","[""10326779"", ""10326780"", ""10326781""]"
6483,2005-11-15,4,4,25.0,72.2,False,"[""Donner""]","[""10326782"", ""10326783"", ""10326784"", ""10326785""]"
6484,2005-06-15,4,4,26.7,41.7,False,"[""Donner""]","[""10326792"", ""10326793"", ""10326794"", ""10326795""]"
6484,2006-05-15,3,3,22.2,66.7,False,"[""Donner""]","[""10326787"", ""10326789"", ""10326790""]"
6485,2005-05-15,3,3,25.0,100.0,False,"[""Donner""]","[""10326796"", ""10326797"", ""10326798""]"
6485,2005-08-15,3,3,28.6,100.0,False,"[""Donner""]","[""10326800"", ""10326801"", ""10326802""]"
6486,2005-05-15,3,3,30.0,66.7,False,"[""Donner""]","[""10326803"", ""10326804"", ""10326805""]"
6486,2005-06-15,2,2,31.3,41.7,False,"[""Donner""]","[""10326806"", ""10326807""]"
6486,2005-08-15,4,4,5.5,75.0,True,"[""Donner""]","[""10326808"", ""10326809"", ""10326810"", ""10326811""]"
6486,2005-12-15,3,3,46.2,65.2,False,"[""Donner""]","[""10326812"", ""10326813"", ""10326814""]"
6487,2005-05-15,5,4,33.3,83.3,True,"[""Donner""]","[""10326815"", ""10326817"", ""10326818"", ""10326819"", ""10326820""]"
6487,2005-08-15,3,3,75.0,100.0,False,"[""Donner""]","[""10326824"", ""10326825"", ""10326826""]"
6487,2005-12-15,4,3,33.3,100.0,False,"[""Donner""]","[""10326828"", ""10326829"", ""10326830"", ""10326831""]"
6487,2006-05-15,4,2,44.4,100.0,False,"[""Donner""]","[""10326816"", ""10326821"", ""10326822"", ""10326823""]"
6488,2005-05-15,5,5,5.5,75.0,True,"[""Donner""]","[""10326832"", ""10326833"", ""10326837"", ""10326838"", ""10326840""]"
6488,2006-05-15,5,5,33.3,100.0,False,"[""Donner""]","[""10326834"", ""10326835"", ""10326836"", ""10326839"", ""10326841""]"
6489,2005-05-15,2,2,37.5,66.7,False,"[""Donner""]","[""10326843"", ""10326844""]"
6489,2005-06-15,2,2,81.8,100.0,False,"[""Donner""]","[""10326849"", ""10326850""]"
6489,2005-08-15,4,4,5.5,55.6,True,"[""Donner""]","[""10326851"", ""10326852"", ""10326853"", ""10326854""]"
6489,2006-05-15,4,3,33.3,100.0,False,"[""Donner""]","[""10326842"", ""10326845"", ""10326846"", ""10326847""]"
6490,2005-05-15,2,2,36.4,42.9,False,"[""Donner""]","[""10326856"", ""10326857""]"
6490,2005-06-15,6,5,5.5,29.4,True,"[""Donner""]","[""10326858"", ""10326859"", ""10326860"", ""10326861"", ""10326862"", ""10326863""]"
6492,2005-06-15,5,5,5.5,75.0,True,"[""Donner""]","[""10326866"", ""10326867"", ""10326868"", ""10326869"", ""10326870""]"
6496,2006-06-15,2,2,5.5,6.25,True,"[""Donner""]","[""10326879"", ""10326880""]"
6497,2006-06-15,2,2,6.3,25.0,False,"[""Donner""]","[""10326881"", ""10326882""]"
6504,2004-07-15,24,3,0.0,5.0,False,"[""Reef_Check""]","[""10320826"", ""10320827"", ""10320828"", ""10320829"", ""10320830"", ""10320831"", ""10320832"", ""10320833"", ""10320834"", ""10320835"", ""10320836"", ""10320837""]"
6506,2006-06-15,4,3,5.5,50.0,True,"[""Donner""]","[""10326884"", ""10326885"", ""10326886"", ""10326887""]"
6516,2006-06-15,4,3,25.0,75.0,True,"[""Donner""]","[""10326889"", ""10326890"", ""10326891"", ""10326892""]"
6517,2005-06-15,3,3,33.3,75.0,True,"[""Donner""]","[""10326893"", ""10326894"", ""10326895""]"
6517,2005-08-15,4,3,30.0,40.0,False,"[""Donner""]","[""10326896"", ""10326897"", ""10326898"", ""10326899""]"
6519,2005-06-15,3,2,33.3,57.1,False,"[""Donner""]","[""10326901"", ""10326902"", ""10326903""]"
6520,2006-06-15,2,2,33.3,41.7,False,"[""Donner""]","[""10326904"", ""10326905""]"
6521,2005-06-15,3,3,30.5,50.0,True,"[""Donner""]","[""10326906"", ""10326907"", ""10326908""]"
6521,2005-08-15,4,3,5.5,40.0,True,"[""Donner""]","[""10326909"", ""10326910"", ""10326911"", ""10326912""]"
6522,2006-06-15,2,2,33.33,41.67,False,"[""Donner""]","[""10326913"", ""10326914""]"
6523,2005-06-15,5,5,37.5,83.3,False,"[""Donner""]","[""10326915"", ""10326917"", ""10326918"", ""10326919"", ""10326920""]"
6523,2006-06-15,5,4,40.0,100.0,False,"[""Donner""]","[""10326916"", ""10326921"", ""10326922"", ""10326923"", ""10326924""]"
6524,2005-06-15,5,5,40.0,64.3,False,"[""Donner""]","[""10326925"", ""10326926"", ""10326927"", ""10326928"", ""10326929""]"
6524,2005-08-15,3,3,5.5,46.7,True,"[""Donner""]","[""10326930"", ""10326931"", ""10326932""]"
6524,2005-09-15,2,2,5.5,33.3,True,"[""Donner""]","[""10326933"", ""10326934""]"
6527,2005-08-15,6,5,0.2,2.9,False,"[""Donner""]","[""10326941"", ""10326942"", ""10326943"", ""10326944"", ""10326945"", ""10326946""]"
6528,2005-08-15,6,6,0.4,2.1,False,"[""Donner""]","[""10326947"", ""10326948"", ""10326949"", ""10326950"", ""10326951"", ""10326952""]"
6529,2005-08-15,6,5,0.5,3.0,False,"[""Donner""]","[""10326953"", ""10326954"", ""10326955"", ""10326956"", ""10326957"", ""10326958""]"
6530,2005-08-15,6,6,1.2,2.2,False,"[""Donner""]","[""10326959"", ""10326960"", ""10326961"", ""10326962"", ""10326963"", ""10326964""]"
6531,2005-08-15,6,5,3.2,8.1,False,"[""Donner""]","[""10326965"", ""10326966"", ""10326967"", ""10326968"", ""10326969"", ""10326970""]"
6532,2005-08-15,5,5,2.9,8.3,False,"[""Donner""]","[""10326971"", ""10326972"", ""10326973"", ""10326974"", ""10326975""]"
6534,2005-08-15,7,7,5.5,53.8,True,"[""Donner""]","[""10326977"", ""10326978"", ""10326979"", ""10326980"", ""10326981"", ""10326982"", ""10326983""]"
6535,2005-09-15,2,2,2.2,5.2,False,"[""Donner""]","[""10326984"", ""10326985""]"
6535,2005-10-15,2,2,2.8,4.7,False,"[""Donner""]","[""10326986"", ""10326987""]"
6536,2005-09-15,2,2,2.5,7.4,False,"[""Donner""]","[""10326988"", ""10326989""]"
